id_distribuidor,perdida_de_cosecha,inicio_credito,ciclo_credito
157602,0.0,2023-07-26,1
157719,0.0,2023-07-26,1
158022,0.0,2023-07-26,1
147760,-0.1130777673076141,2023-07-24,2
147733,-0.11307776730761421,2023-07-24,2
136080,0.0,2023-07-24,3
158128,0.0,2023-07-26,1
136079,0.0,2023-07-24,3
137245,0.0,2023-07-24,3
90041,0.0,2023-07-24,7
104136,0.0,2023-07-24,6
122613,0.0,2023-07-24,4
122656,0.0,2023-07-24,4
157706,0.0,2023-07-26,1
157818,0.0,2023-07-26,1
157714,0.0,2023-07-26,1
157717,0.0,2023-07-26,1
157707,0.0,2023-07-26,1
148069,-0.701269187522311,2023-07-27,2
148088,-0.701269187522311,2023-07-27,2
148275,-0.701269187522311,2023-07-27,2
148085,-0.701269187522311,2023-07-27,2
86639,0.0,2023-07-27,5
148540,-0.23916644142464805,2023-07-27,2
157912,0.0,2023-07-27,1
148536,-0.23916644142464805,2023-07-27,2
148537,-0.23916644142464805,2023-07-27,2
148542,-0.23916644142464805,2023-07-27,2
148795,-0.23916644142464805,2023-07-27,2
148638,-0.23916644142464805,2023-07-27,2
157728,0.0,2023-07-27,1
157659,0.0,2023-07-27,1
157681,0.0,2023-07-27,1
157661,0.0,2023-07-27,1
157680,0.0,2023-07-27,1
157676,0.0,2023-07-27,1
157662,0.0,2023-07-27,1
157675,0.0,2023-07-27,1
115652,0.0,2023-07-27,4
86630,0.0,2023-07-27,4
147778,0.0,2023-07-27,2
157421,0.0,2023-07-27,1
157412,0.0,2023-07-27,1
156285,0.0,2023-07-27,1
116808,0.0,2023-07-27,5
157491,0.0,2023-07-27,1
119122,0.0,2023-07-27,2
122173,0.0,2023-07-26,4
140076,0.0,2023-07-26,2
112961,0.0,2023-07-26,5
122289,0.0,2023-07-26,4
156737,-0.5011677276311729,2023-07-26,1
112963,0.0,2023-07-26,5
147596,0.0,2023-07-26,2
147603,0.0,2023-07-26,2
100274,0.0,2023-07-26,6
100278,0.0,2023-07-26,6
111206,0.0,2023-07-26,2
158265,0.0,2023-07-26,1
116809,0.0,2023-07-27,5
116811,0.0,2023-07-27,5
158050,0.0,2023-07-27,1
158134,0.0,2023-07-27,1
158143,0.0,2023-07-27,1
157487,0.0,2023-07-27,1
157407,0.0,2023-07-27,1
157371,0.0,2023-07-27,1
157415,0.0,2023-07-27,1
157404,0.0,2023-07-27,1
157409,0.0,2023-07-27,1
140068,0.0,2023-07-26,2
140196,0.0,2023-07-26,2
158354,0.0,2023-07-26,1
158356,0.0,2023-07-26,1
147386,-0.7037419618482215,2023-07-26,2
147256,-0.7037419618482215,2023-07-26,2
147281,-0.7037419618482215,2023-07-26,2
158666,0.0,2023-07-27,1
157383,0.0,2023-07-27,1
156284,0.0,2023-07-27,1
130871,0.0,2023-07-27,2
157718,0.0,2023-07-27,1
157110,0.0,2023-07-27,1
145993,0.0,2023-07-26,2
122172,0.0,2023-07-26,4
122184,0.0,2023-07-26,4
158090,0.0,2023-07-26,1
158292,0.0,2023-07-26,1
158625,0.0,2023-07-26,1
147476,0.0,2023-07-26,2
157530,0.0,2023-07-26,1
157534,0.0,2023-07-26,1
157270,-0.5011677276311729,2023-07-26,1
157557,-0.5011677276311729,2023-07-26,1
156745,-0.5011677276311729,2023-07-26,1
156763,-0.5011677276311729,2023-07-26,1
158232,0.0,2023-07-31,1
121222,0.0,2023-07-27,4
158125,0.0,2023-07-31,1
158226,0.0,2023-07-31,1
157656,0.0,2023-07-31,1
158216,0.0,2023-07-31,1
147911,0.0,2023-07-31,2
157308,0.0,2023-07-28,1
100985,0.0,2023-07-31,7
158739,-0.47370348377351734,2023-07-28,1
158247,0.0,2023-07-31,1
158405,0.0,2023-07-31,1
158367,-0.31060480262065426,2023-07-28,1
147910,0.0,2023-07-31,2
148002,0.0,2023-07-31,2
148007,0.0,2023-07-31,2
158746,0.0,2023-07-31,1
158626,-0.47370348377351734,2023-07-28,1
158164,-0.47370348377351734,2023-07-28,1
158755,-0.47370348377351734,2023-07-28,1
158769,-0.47370348377351734,2023-07-28,1
158742,-0.47370348377351734,2023-07-28,1
100982,0.0,2023-07-31,7
100990,0.0,2023-07-31,7
131434,0.0,2023-07-31,4
100988,0.0,2023-07-31,5
158527,0.0,2023-07-31,1
158612,0.0,2023-07-31,1
158584,0.0,2023-07-31,1
158582,0.0,2023-07-31,1
157285,0.0,2023-07-28,1
157320,0.0,2023-07-28,1
157386,0.0,2023-07-28,1
157803,0.0,2023-07-28,1
157398,0.0,2023-07-28,1
158246,0.0,2023-07-31,1
158240,0.0,2023-07-31,1
158268,0.0,2023-07-31,1
158245,0.0,2023-07-31,1
158238,0.0,2023-07-31,1
158377,-0.31060480262065426,2023-07-28,1
158578,-0.31060480262065426,2023-07-28,1
158599,-0.31060480262065426,2023-07-28,1
115504,-0.4327013195933206,2023-08-01,5
158209,-0.3196587438246238,2023-07-29,1
158221,-0.3196587438246238,2023-07-29,1
158056,-0.3196587438246238,2023-07-29,1
158360,-0.3196587438246238,2023-07-29,1
134877,0.0,2023-08-01,2
158541,-0.2855338247482614,2023-08-02,1
158808,0.0,2023-08-01,1
148600,0.0,2023-07-31,2
96992,0.0,2023-07-31,6
134875,0.0,2023-08-01,2
135203,0.0,2023-08-01,2
134858,0.0,2023-08-01,2
158322,0.0,2023-08-01,1
158406,-0.2855338247482614,2023-08-02,1
158415,-0.2855338247482614,2023-08-02,1
158417,-0.2855338247482614,2023-08-02,1
158543,-0.2855338247482614,2023-08-02,1
158416,-0.2855338247482614,2023-08-02,1
158542,-0.2855338247482614,2023-08-02,1
158901,0.0,2023-08-01,1
148594,0.0,2023-07-31,2
148598,0.0,2023-07-31,2
148488,0.0,2023-07-31,2
148506,0.0,2023-07-31,2
159022,0.0,2023-07-31,1
158609,0.0,2023-08-01,1
158611,0.0,2023-08-01,1
158809,0.0,2023-08-01,1
158608,0.0,2023-08-01,1
158607,0.0,2023-08-01,1
96993,0.0,2023-07-31,6
114817,0.0,2023-07-31,5
114575,0.0,2023-07-31,4
158673,0.0,2023-08-03,1
94881,-0.1130329718512072,2023-08-01,7
97102,0.0,2023-08-01,7
158789,0.0,2023-08-01,1
158694,0.0,2023-08-02,1
97100,0.0,2023-08-01,7
97098,0.0,2023-08-01,7
97091,0.0,2023-08-01,7
138470,0.0,2023-08-01,3
148350,0.0,2023-08-01,2
158717,0.0,2023-08-03,1
158675,0.0,2023-08-03,1
158678,0.0,2023-08-03,1
158677,0.0,2023-08-03,1
158674,0.0,2023-08-03,1
158818,0.0,2023-08-03,1
158696,0.0,2023-08-02,1
158669,0.0,2023-08-02,1
158697,0.0,2023-08-02,1
158703,0.0,2023-08-02,1
159025,0.0,2023-08-01,1
159026,0.0,2023-08-01,1
159027,0.0,2023-08-01,1
159024,0.0,2023-08-01,1
158787,0.0,2023-08-01,1
158785,0.0,2023-08-01,1
158782,0.0,2023-08-01,1
159000,0.0,2023-08-01,1
158784,0.0,2023-08-01,1
158882,0.0,2023-08-01,1
149218,0.0,2023-08-02,2
147791,0.0,2023-08-02,2
123106,0.0,2023-08-04,4
120410,0.0,2023-08-02,5
158386,0.0,2023-08-04,1
158865,0.0,2023-08-02,1
89990,0.0,2023-08-02,7
138908,0.0,2023-08-02,3
158890,0.0,2023-08-02,1
123107,0.0,2023-08-04,4
123105,0.0,2023-08-04,4
135929,0.0,2023-08-04,3
135856,0.0,2023-08-04,3
149212,0.0,2023-08-02,2
149163,0.0,2023-08-02,2
149334,0.0,2023-08-02,2
149288,0.0,2023-08-02,2
149358,0.0,2023-08-02,2
158706,0.0,2023-08-02,1
158705,0.0,2023-08-02,1
158819,0.0,2023-08-02,1
158823,0.0,2023-08-02,1
159063,0.0,2023-08-02,1
147870,0.0,2023-08-02,2
147872,0.0,2023-08-02,2
157177,0.0,2023-08-02,1
158847,0.0,2023-08-02,1
159061,0.0,2023-08-02,1
159062,0.0,2023-08-02,1
159142,0.0,2023-08-02,1
159302,0.0,2023-08-02,1
159181,0.0,2023-08-02,1
120469,0.0,2023-08-02,5
120470,0.0,2023-08-02,5
158867,0.0,2023-08-02,1
159058,0.0,2023-08-02,1
158860,0.0,2023-08-02,1
158379,0.0,2023-08-04,1
158380,0.0,2023-08-04,1
158381,0.0,2023-08-04,1
158385,0.0,2023-08-04,1
158382,0.0,2023-08-04,1
105326,0.0,2023-08-02,6
105429,0.0,2023-08-02,6
117789,0.0,2023-08-02,4
148436,0.0,2023-08-02,2
138912,0.0,2023-08-02,3
138907,0.0,2023-08-02,3
138911,0.0,2023-08-02,3
138910,0.0,2023-08-02,3
148781,0.0,2023-08-02,2
159297,0.0,2023-08-02,1
143185,0.0,2023-08-02,2
158903,0.0,2023-08-02,1
158904,0.0,2023-08-02,1
158900,0.0,2023-08-02,1
158862,0.0,2023-08-02,1
158844,0.0,2023-08-02,1
159177,0.0,2023-08-02,1
158907,0.0,2023-08-02,1
116409,-0.09620216071715892,2023-08-04,4
149629,-0.29117348656834907,2023-08-03,2
159308,0.0,2023-08-03,1
130101,0.0,2023-08-04,2
159517,-0.09502093174799142,2023-09-07,1
127117,-0.09620216071715892,2023-08-04,4
114831,-0.09620216071715892,2023-08-04,5
148992,-0.09620216071715892,2023-08-04,2
116529,-0.09620216071715892,2023-08-04,5
116412,-0.09620216071715892,2023-08-04,5
150081,-0.29117348656834907,2023-08-03,2
149640,-0.29117348656834907,2023-08-03,2
149858,-0.29117348656834907,2023-08-03,2
159404,0.0,2023-08-04,1
159298,0.0,2023-08-03,1
159300,0.0,2023-08-03,1
159299,0.0,2023-08-03,1
159518,-0.09502093174799142,2023-09-07,1
159525,-0.09502093174799131,2023-09-07,1
158884,-0.09502093174799131,2023-09-07,1
158881,-0.09502093174799131,2023-09-07,1
158889,-0.09502093174799131,2023-09-07,1
132917,0.0,2023-08-04,3
132160,-0.209046011070661,2023-08-04,4
108672,0.0,2023-08-04,6
157766,-0.3634212439059178,2023-08-04,1
149164,0.0,2023-08-04,2
84967,0.0,2023-08-04,8
149237,0.0,2023-08-04,2
133137,0.0,2023-08-04,3
133141,0.0,2023-08-04,3
111272,0.0,2023-08-04,4
101349,0.0,2023-08-04,4
108501,0.0,2023-08-07,6
108499,0.0,2023-08-07,6
108479,0.0,2023-08-07,6
149448,0.0,2023-08-07,2
132158,-0.209046011070661,2023-08-04,4
132153,-0.20904601107066112,2023-08-04,4
132152,-0.209046011070661,2023-08-04,4
132164,-0.209046011070661,2023-08-04,4
140796,-0.209046011070661,2023-08-04,3
149165,0.0,2023-08-04,2
149182,0.0,2023-08-04,2
149362,0.0,2023-08-04,2
149363,0.0,2023-08-04,2
159173,-0.209046011070661,2023-08-04,1
85121,0.0,2023-08-04,8
98096,0.0,2023-08-04,7
138340,0.0,2023-08-04,3
138346,0.0,2023-08-04,3
159109,0.0,2023-08-04,1
159115,0.0,2023-08-04,1
157764,-0.3634212439059178,2023-08-04,1
157952,-0.3634212439059178,2023-08-04,1
159267,-0.3634212439059178,2023-08-04,1
158813,-0.3634212439059178,2023-08-04,1
149252,0.0,2023-08-07,2
149253,0.0,2023-08-07,2
149236,0.0,2023-08-07,2
149557,0.0,2023-08-07,2
159607,0.0,2023-08-07,1
130084,-0.31274736912851875,2023-08-04,4
159406,0.0,2023-08-05,1
159126,-0.4214140362350356,2023-08-05,1
159332,-0.5935376379450574,2023-08-05,1
133496,0.0,2023-08-08,3
159408,0.0,2023-08-05,1
157541,0.0,2023-08-08,1
158945,0.0,2023-08-08,1
157538,0.0,2023-08-08,1
157537,0.0,2023-08-08,1
159125,-0.4214140362350356,2023-08-05,1
159076,-0.4214140362350356,2023-08-05,1
159129,-0.4214140362350356,2023-08-05,1
159075,-0.4214140362350356,2023-08-05,1
159328,-0.5935376379450574,2023-08-07,1
159373,-0.5935376379450575,2023-08-07,1
158627,-0.5935376379450574,2023-08-07,1
133431,0.0,2023-08-08,3
133497,0.0,2023-08-08,3
133107,0.0,2023-08-08,3
133015,0.0,2023-08-08,3
132793,0.0,2023-08-08,3
159396,0.0,2023-08-05,1
159405,0.0,2023-08-05,1
159452,0.0,2023-08-05,1
159387,0.0,2023-08-05,1
157790,-0.36727304584914444,2023-08-07,1
159083,0.0,2023-08-07,1
159238,-0.6823808482458058,2023-08-07,1
159747,0.0,2023-08-07,1
159065,0.0,2023-08-07,1
159500,0.0,2023-08-07,1
159828,0.0,2023-08-07,1
159584,0.0,2023-08-07,1
147489,0.0,2023-08-07,1
95676,0.0,2023-08-07,6
159150,0.0,2023-08-07,1
159670,0.0,2023-08-07,1
159116,0.0,2023-08-07,1
159079,0.0,2023-08-07,1
126185,0.0,2023-08-07,4
109809,-0.42740147473611556,2023-08-07,2
159822,0.0,2023-08-07,1
159821,0.0,2023-08-07,1
159077,0.0,2023-08-08,1
159071,0.0,2023-08-08,1
159080,0.0,2023-08-08,1
159082,0.0,2023-08-08,1
159147,0.0,2023-08-08,1
147487,0.0,2023-08-07,1
159838,0.0,2023-08-07,1
147492,0.0,2023-08-07,1
159797,0.0,2023-08-07,1
158920,0.0,2023-08-07,1
159066,0.0,2023-08-07,1
159152,0.0,2023-08-07,1
159820,0.0,2023-08-07,1
159744,0.0,2023-08-07,1
159749,0.0,2023-08-07,1
159745,0.0,2023-08-07,1
159750,0.0,2023-08-07,1
159748,0.0,2023-08-07,1
159606,0.0,2023-08-07,1
159791,0.0,2023-08-07,1
159547,0.0,2023-08-07,1
159772,0.0,2023-08-07,1
159668,0.0,2023-08-07,1
159679,0.0,2023-08-07,1
159680,0.0,2023-08-07,1
159682,0.0,2023-08-07,1
157795,-0.36727304584914444,2023-08-07,1
157948,-0.36727304584914444,2023-08-07,1
157794,-0.36727304584914444,2023-08-07,1
158079,-0.36727304584914444,2023-08-07,1
159307,-0.6823808482458058,2023-08-09,1
159312,-0.6823808482458058,2023-08-09,1
159192,-0.6823808482458058,2023-08-09,1
159207,-0.6823808482458058,2023-08-09,1
159220,-0.6823808482458058,2023-08-09,1
159215,-0.6823808482458058,2023-08-09,1
159509,0.0,2023-08-09,1
159501,0.0,2023-08-09,1
159549,0.0,2023-08-09,1
159558,0.0,2023-08-09,1
159557,0.0,2023-08-09,1
159502,0.0,2023-08-09,1
159510,0.0,2023-08-09,1
159507,0.0,2023-08-09,1
159499,0.0,2023-08-09,1
159505,0.0,2023-08-09,1
95703,0.0,2023-08-09,6
149899,0.0,2023-08-09,2
150184,0.0,2023-08-09,2
129030,0.0,2023-08-09,3
128864,0.0,2023-08-09,3
159153,0.0,2023-08-09,1
159717,0.0,2023-08-09,1
128875,0.0,2023-08-09,3
159124,0.0,2023-08-09,1
159110,0.0,2023-08-09,1
159015,0.0,2023-08-09,1
159006,0.0,2023-08-09,1
159902,0.0,2023-08-09,1
159835,0.0,2023-08-09,1
159901,0.0,2023-08-09,1
159834,0.0,2023-08-09,1
159832,0.0,2023-08-09,1
126189,0.0,2023-08-07,4
126191,0.0,2023-08-07,4
148645,0.0,2023-08-07,2
133749,0.0,2023-08-07,3
133748,0.0,2023-08-07,3
109801,-0.42740147473611556,2023-08-09,2
159952,-0.42740147473611556,2023-08-09,1
159964,-0.42740147473611556,2023-08-09,1
139595,-0.3636274727646144,2023-08-09,3
159674,0.0,2023-08-09,1
94649,0.0,2023-08-09,7
125231,-0.1384252348942424,2023-08-09,2
159497,-0.20993676412996154,2023-08-09,1
139530,-0.3636274727646144,2023-08-09,3
139526,-0.3636274727646144,2023-08-09,3
149270,-0.3636274727646144,2023-08-09,2
159720,0.0,2023-08-09,1
159673,0.0,2023-08-09,1
159675,0.0,2023-08-09,1
160181,0.0,2023-08-09,1
94091,0.0,2023-08-09,7
94088,0.0,2023-08-09,7
128881,0.0,2023-08-09,4
149566,0.0,2023-08-09,2
149484,0.0,2023-08-09,2
149568,0.0,2023-08-09,2
125227,-0.1384252348942424,2023-08-11,2
125092,-0.1384252348942424,2023-08-11,2
124841,-0.1384252348942424,2023-08-11,2
124826,-0.1384252348942424,2023-08-11,2
159930,-0.1384252348942424,2023-08-11,1
159527,-0.20993676412996154,2023-08-09,1
159498,-0.20993676412996154,2023-08-09,1
159833,-0.20993676412996154,2023-08-09,1
159529,-0.20993676412996154,2023-08-09,1
148550,0.0,2023-08-10,2
97777,0.0,2023-08-10,7
120016,0.0,2023-08-10,5
130077,-0.35777092864235904,2023-08-10,4
123185,0.0,2023-08-10,4
148520,0.0,2023-08-10,2
149119,0.0,2023-08-10,2
148524,0.0,2023-08-10,2
148521,0.0,2023-08-10,2
98276,0.0,2023-08-14,7
108975,0.0,2023-08-14,6
149818,0.0,2023-08-14,2
149293,0.0,2023-08-14,2
120023,0.0,2023-08-10,5
130978,0.0,2023-08-10,4
149404,0.0,2023-08-10,2
159598,0.0,2023-08-10,1
159599,0.0,2023-08-10,1
130081,-0.35777092864235904,2023-08-10,4
130088,-0.35777092864235904,2023-08-10,4
130078,-0.35777092864235904,2023-08-10,4
130085,-0.35777092864235904,2023-08-10,4
123188,0.0,2023-08-11,4
123182,0.0,2023-08-11,4
135725,0.0,2023-08-11,3
123180,0.0,2023-08-11,4
90451,-0.10905022782527374,2023-08-11,9
150428,0.0,2023-08-11,2
90453,-0.10905022782527363,2023-08-11,3
149894,-0.10905022782527374,2023-08-11,2
150376,-0.10905022782527374,2023-08-11,2
160172,-0.10905022782527374,2023-08-11,1
150427,0.0,2023-08-11,2
150440,0.0,2023-08-11,2
150430,0.0,2023-08-11,2
150566,0.0,2023-08-11,2
150511,0.0,2023-08-11,2
159585,0.0,2023-08-14,1
160336,0.0,2023-08-14,1
160450,0.0,2023-08-15,1
159513,0.0,2023-08-14,1
160115,0.0,2023-08-14,1
160142,0.0,2023-08-14,1
160143,0.0,2023-08-14,1
160121,0.0,2023-08-14,1
160133,0.0,2023-08-14,1
160337,0.0,2023-08-14,1
160332,0.0,2023-08-14,1
160338,0.0,2023-08-14,1
160325,0.0,2023-08-14,1
160328,0.0,2023-08-14,1
160330,0.0,2023-08-14,1
106920,0.0,2023-08-15,6
150323,0.0,2023-08-15,2
135757,0.0,2023-08-15,3
106886,0.0,2023-08-15,6
129501,0.0,2023-08-15,4
131017,0.0,2023-08-15,3
131141,0.0,2023-08-15,3
160382,0.0,2023-08-15,1
150322,0.0,2023-08-15,2
150324,0.0,2023-08-15,2
150326,0.0,2023-08-15,2
150330,0.0,2023-08-15,2
150328,0.0,2023-08-15,2
137455,0.0,2023-08-15,3
150118,0.0,2023-08-15,2
149778,0.0,2023-08-15,2
149781,0.0,2023-08-15,2
160231,0.0,2023-08-15,1
160011,0.0,2023-08-16,1
129758,0.0,2023-08-16,4
142677,0.0,2023-08-16,2
102775,0.0,2023-08-16,12
124950,0.0,2023-08-16,4
160010,0.0,2023-08-16,1
160012,0.0,2023-08-16,1
160020,0.0,2023-08-16,1
160015,0.0,2023-08-16,1
129755,0.0,2023-08-16,4
129761,0.0,2023-08-16,4
129760,0.0,2023-08-16,4
129763,0.0,2023-08-16,4
150621,0.0,2023-08-16,2
160463,0.0,2023-08-16,1
142574,0.0,2023-08-18,2
102776,0.0,2023-08-16,7
102882,0.0,2023-08-16,7
102786,0.0,2023-08-16,7
124955,0.0,2023-08-16,4
125140,0.0,2023-08-16,4
148356,0.0,2023-08-16,2
149712,0.0,2023-08-16,2
149711,0.0,2023-08-16,2
160547,0.0,2023-08-16,1
142676,0.0,2023-08-18,2
149886,0.0,2023-08-18,2
142678,0.0,2023-08-18,2
118774,0.0,2023-08-29,5
97568,0.0,2023-08-17,7
148906,0.0,2023-08-17,2
160674,0.0,2023-08-17,1
123227,0.0,2023-08-17,4
101350,0.0,2023-08-17,7
159068,0.0,2023-08-18,1
97552,0.0,2023-08-17,7
97548,0.0,2023-08-17,7
97550,0.0,2023-08-17,7
97564,0.0,2023-08-17,7
117813,0.0,2023-08-17,5
130446,0.0,2023-08-17,4
148907,0.0,2023-08-17,2
148911,0.0,2023-08-17,2
148894,0.0,2023-08-17,2
148939,0.0,2023-08-17,2
160675,0.0,2023-08-17,1
160668,0.0,2023-08-17,1
160671,0.0,2023-08-17,1
160728,0.0,2023-08-17,1
123320,0.0,2023-08-17,4
123226,0.0,2023-08-17,4
135940,0.0,2023-08-17,3
150374,0.0,2023-08-17,2
101320,0.0,2023-08-17,7
101668,0.0,2023-08-17,7
101308,0.0,2023-08-17,7
101401,0.0,2023-08-17,7
101642,0.0,2023-08-17,7
101379,0.0,2023-08-17,7
101314,0.0,2023-08-17,7
159069,0.0,2023-08-18,1
159070,0.0,2023-08-18,1
160392,0.0,2023-08-18,1
160577,0.0,2023-08-18,1
160829,0.0,2023-08-18,1
105234,0.0,2023-08-18,6
157982,-0.6724905738266522,2023-08-18,1
116844,0.0,2023-08-18,5
116128,0.0,2023-08-18,5
150698,0.0,2023-08-18,2
160689,0.0,2023-08-18,1
160687,0.0,2023-08-18,1
110298,0.0,2023-08-18,12
157928,-0.6724905738266522,2023-08-18,1
157931,-0.6724905738266522,2023-08-18,1
157979,-0.6724905738266522,2023-08-18,1
157929,-0.6724905738266522,2023-08-18,1
157945,-0.6724905738266522,2023-08-18,1
112988,0.0,2023-08-19,5
99151,0.0,2023-08-21,6
150331,0.0,2023-08-21,2
149906,0.0,2023-08-21,2
149869,0.0,2023-08-21,2
129841,0.0,2023-08-22,4
114622,0.0,2023-08-21,2
150106,0.0,2023-08-21,2
149962,0.0,2023-08-21,2
129838,0.0,2023-08-22,4
129839,0.0,2023-08-22,4
129840,0.0,2023-08-22,4
129835,0.0,2023-08-22,4
129836,0.0,2023-08-22,4
129834,0.0,2023-08-22,4
123076,0.0,2023-08-21,3
123395,0.0,2023-08-21,3
160563,0.0,2023-08-21,1
114623,0.0,2023-08-21,2
114621,0.0,2023-08-21,2
150102,0.0,2023-08-21,2
150098,0.0,2023-08-21,2
150250,0.0,2023-08-21,2
149965,0.0,2023-08-21,2
149964,0.0,2023-08-21,2
149963,0.0,2023-08-21,2
149959,0.0,2023-08-21,2
149958,0.0,2023-08-21,2
149960,0.0,2023-08-21,2
123197,0.0,2023-08-22,4
160775,0.0,2023-08-22,1
160527,-0.42328877583858937,2023-08-22,1
160409,-0.25295518941383044,2023-08-23,1
123192,0.0,2023-08-22,4
123195,0.0,2023-08-22,4
123198,0.0,2023-08-22,4
160761,0.0,2023-08-22,1
160752,0.0,2023-08-22,1
160758,0.0,2023-08-22,1
160793,0.0,2023-08-22,1
160774,0.0,2023-08-22,1
160753,0.0,2023-08-22,1
160751,0.0,2023-08-22,1
98288,0.0,2023-08-24,7
113818,0.0,2023-08-22,4
160453,-0.42328877583858937,2023-08-22,1
160526,-0.42328877583858937,2023-08-22,1
160683,-0.42328877583858937,2023-08-22,1
160452,-0.42328877583858937,2023-08-22,1
149907,-0.3438253782396734,2023-08-23,2
130073,0.0,2023-08-23,2
131172,0.0,2023-08-23,3
158902,0.0,2023-08-23,1
93486,0.0,2023-08-24,4
150045,-0.3438253782396734,2023-08-23,2
149898,-0.3438253782396734,2023-08-23,2
150049,-0.3438253782396734,2023-08-23,2
149864,-0.3438253782396734,2023-08-23,2
159946,0.0,2023-08-23,1
130033,0.0,2023-08-23,2
130030,0.0,2023-08-23,2
159941,0.0,2023-08-23,1
159949,0.0,2023-08-23,1
159943,0.0,2023-08-23,1
131094,0.0,2023-08-23,3
131079,0.0,2023-08-23,3
131077,0.0,2023-08-23,3
141036,0.0,2023-08-23,2
158798,0.0,2023-08-24,1
160469,0.0,2023-08-24,1
160465,0.0,2023-08-24,1
158800,0.0,2023-08-24,1
158796,0.0,2023-08-24,1
160227,0.0,2023-08-23,1
159837,0.0,2023-08-23,1
156718,0.0,2023-08-23,1
93481,0.0,2023-08-24,4
93485,0.0,2023-08-24,4
93493,0.0,2023-08-24,10
93494,0.0,2023-08-24,4
160747,0.0,2023-08-23,1
97678,0.0,2023-08-24,4
100087,0.0,2023-08-24,7
149855,0.0,2023-08-24,2
118742,0.0,2023-08-24,5
160899,0.0,2023-08-24,1
151132,0.0,2023-08-24,2
97557,0.0,2023-08-24,10
97558,0.0,2023-08-24,3
160997,0.0,2023-08-24,1
161000,0.0,2023-08-24,1
100094,0.0,2023-08-24,7
100546,0.0,2023-08-24,7
100474,0.0,2023-08-24,7
110572,0.0,2023-08-24,6
110573,0.0,2023-08-24,6
116673,0.0,2023-08-24,5
111835,0.0,2023-08-24,4
122047,0.0,2023-08-24,3
161083,0.0,2023-08-24,1
149854,0.0,2023-08-24,2
149842,0.0,2023-08-24,2
149839,0.0,2023-08-24,2
149759,0.0,2023-08-24,2
118606,0.0,2023-08-24,5
130217,0.0,2023-08-24,4
150578,0.0,2023-08-24,2
150463,0.0,2023-08-24,2
143346,0.0,2023-08-25,2
143344,0.0,2023-08-25,2
160953,0.0,2023-08-25,1
151177,0.0,2023-08-24,2
151245,0.0,2023-08-24,2
151428,0.0,2023-08-24,2
135469,0.0,2023-08-24,3
161111,0.0,2023-09-01,1
124716,-0.4639564071511664,2023-08-25,3
130866,0.0,2023-08-25,4
131142,0.0,2023-08-25,4
126124,-0.13192394253521667,2023-08-25,4
131308,-0.6832755022900749,2023-08-25,4
161225,-0.6870435052526329,2023-08-25,1
139916,0.0,2023-08-25,3
161297,-0.4106247146941725,2023-08-25,1
124647,-0.4639564071511664,2023-08-28,3
124649,-0.4639564071511664,2023-08-28,3
124679,-0.4639564071511664,2023-08-28,3
124678,-0.4639564071511664,2023-08-28,3
130869,0.0,2023-08-25,4
130868,0.0,2023-08-25,4
130990,0.0,2023-08-25,4
140592,0.0,2023-08-25,3
161239,0.0,2023-08-25,1
131485,0.0,2023-08-28,4
131484,0.0,2023-08-28,3
150532,0.0,2023-08-28,2
150468,0.0,2023-08-28,2
161506,0.0,2023-08-28,1
125981,-0.13192394253521678,2023-08-25,4
125990,-0.13192394253521678,2023-08-25,4
126598,-0.13192394253521667,2023-08-25,4
151224,-0.13192394253521678,2023-08-25,2
151214,-0.13192394253521678,2023-08-25,2
130395,-0.6832755022900749,2023-08-25,4
130392,-0.6832755022900749,2023-08-25,4
130394,-0.6832755022900749,2023-08-25,4
140640,-0.6832755022900749,2023-08-25,3
150950,-0.6832755022900749,2023-08-25,2
160501,-0.6870435052526329,2023-08-28,1
139963,0.0,2023-08-25,3
151013,0.0,2023-08-25,2
161375,0.0,2023-08-25,1
161227,-0.6870435052526329,2023-08-28,1
161115,-0.6870435052526329,2023-08-28,1
161144,-0.6870435052526329,2023-08-28,1
161222,-0.6870435052526329,2023-08-28,1
140152,0.0,2023-08-25,2
160967,-0.4106247146941725,2023-08-28,1
160963,-0.4106247146941725,2023-08-28,1
161487,-0.4106247146941725,2023-08-28,1
160909,0.0,2023-08-26,1
161538,0.0,2023-08-28,1
142543,-0.4994911408217061,2023-08-28,2
160613,0.0,2023-08-28,1
161524,0.0,2023-08-28,1
161522,0.0,2023-08-28,1
160616,0.0,2023-08-28,1
160986,0.0,2023-08-28,1
161666,0.0,2023-08-28,1
159870,0.0,2023-08-28,1
159951,0.0,2023-08-28,1
141845,-0.4994911408217061,2023-08-30,2
141850,-0.4994911408217061,2023-08-30,2
141871,-0.4994911408217061,2023-08-30,2
143034,-0.4994911408217061,2023-08-30,2
129845,0.0,2023-08-31,4
140849,-0.1652181601818523,2023-09-01,2
126019,-0.09472412629883509,2023-08-31,3
150831,0.0,2023-08-30,2
129849,0.0,2023-08-31,4
129850,0.0,2023-08-31,4
149935,0.0,2023-08-31,2
149973,0.0,2023-08-31,2
161087,0.0,2023-08-31,1
161249,0.0,2023-08-31,1
160991,0.0,2023-08-29,1
160581,0.0,2023-08-29,1
160582,0.0,2023-08-29,1
161028,0.0,2023-08-30,1
161701,0.0,2023-08-30,1
140843,-0.1652181601818523,2023-09-01,2
161545,-0.1652181601818523,2023-09-01,1
