APPLICANT_ID,INGRESO_MENSUAL,GASTOS_FAMILIARES,OTROS_INGRESOS,INGRESO_NETO,DEPENDIENTES,VENTAS,EDAD,MONTO_MENSUAL_VENTA,COMPRAS,DELEGACION,DELEGACION_NEGOCIO,ESCOLARIDAD,ESTADO,ESTADO_CIVIL,ESTADO_NEGOCIO,SEXO,SUCURSAL,TIPO_NEGOCIO,TIPO_VIVIENDA
157661,19360,1600,5500,19360,4,3500,47,19360,1000,TEXCOCO,TEXCOCO,SECUNDARIA,MEXICO,CASADO,MEXICO,FEMENINO,TEXCOCO,BELLEZA/SALON/ESTETICA/BARBERIA,FAMILIAR
157662,12000,1200,4200,14200,1,3000,38,12000,600,TEXCOCO,TEXCOCO,BACHILLERATO,MEXICO,CASADO,MEXICO,FEMENINO,TEXCOCO,VENTA_DE_ALIMENTOS,FAMILIAR
157675,13200,1100,3000,13200,0,4000,41,16000,1000,TEXCOCO,TEXCOCO,PRIMARIA,MEXICO,CASADO,MEXICO,FEMENINO,TEXCOCO,FABRICA/TALLER/ELABORACION/REPARACION,PROPIA
157676,13584,1300,3000,13584,2,3500,23,14000,1000,TEXCOCO,TEXCOCO,BACHILLERATO,MEXICO,CASADO,MEXICO,FEMENINO,TEXCOCO,JOYERIA/BISUTERIA/FUNDICION,FAMILIAR
157680,18000,1200,4000,16920,0,4500,29,18000,1000,TEXCOCO,TEXCOCO,SECUNDARIA,MEXICO,UNION LIBRE,MEXICO,FEMENINO,TEXCOCO,FABRICA/TALLER/ELABORACION/REPARACION,FAMILIAR
159071,8000,1300,1800,14000,0,3500,63,8000,1200,NEZAHUALCOYOTL,NEZAHUALCOYOTL,BACHILLERATO,MEXICO,CASADO,MEXICO,FEMENINO,NEZAHUALCOYOTL_2,FABRICA/TALLER/ELABORACION/REPARACION,FAMILIAR
159077,18400,900,2800,18400,0,4600,40,18400,1200,NEZAHUALCOYOTL,NEZAHUALCOYOTL,BACHILLERATO,MEXICO,SOLTERO,MEXICO,FEMENINO,NEZAHUALCOYOTL_2,FABRICA/TALLER/ELABORACION/REPARACION,FAMILIAR
159080,7600,1200,1800,12000,2,3000,37,7600,1000,NEZAHUALCOYOTL,NEZAHUALCOYOTL,BACHILLERATO,MEXICO,CASADO,MEXICO,FEMENINO,NEZAHUALCOYOTL_2,VENTA_DE_ROPA,FAMILIAR
159082,12800,1200,2800,10000,0,2500,27,12800,300,NEZAHUALCOYOTL,NEZAHUALCOYOTL,SECUNDARIA,MEXICO,SOLTERO,MEXICO,FEMENINO,NEZAHUALCOYOTL_2,VENTA_DE_ALIMENTOS,FAMILIAR
159387,16004,1000,3200,16004,0,4000,23,16000,1300,IZTAPALAPA,IZTAPALAPA,BACHILLERATO,DISTRITO_FEDERAL,SEPARADO,DISTRITO_FEDERAL,FEMENINO,IZTAPALAPA,BELLEZA/SALON/ESTETICA/BARBERIA,FAMILIAR
159396,12900,1200,2700,12900,1,3600,39,14400,1000,IZTAPALAPA,IZTAPALAPA,TECNICO,DISTRITO_FEDERAL,SEPARADO,DISTRITO_FEDERAL,FEMENINO,IZTAPALAPA,CALZADO_REPARACION_Y_VENTA,FAMILIAR
159405,9700,1300,2700,9700,2,3500,34,14000,1500,IZTAPALAPA,IZTAPALAPA,BACHILLERATO,DISTRITO_FEDERAL,CASADO,DISTRITO_FEDERAL,FEMENINO,IZTAPALAPA,JARCIERIA,FAMILIAR
159408,9700,1200,3200,9700,1,2000,47,8000,800,IZTAPALAPA,IZTAPALAPA,SECUNDARIA,DISTRITO_FEDERAL,UNION LIBRE,DISTRITO_FEDERAL,FEMENINO,IZTAPALAPA,JOYERIA/BISUTERIA/FUNDICION,FAMILIAR
159452,11860,1300,3300,11860,1,4000,53,16000,2000,IZTAPALAPA,IZTAPALAPA,SECUNDARIA,DISTRITO_FEDERAL,UNION LIBRE,DISTRITO_FEDERAL,FEMENINO,IZTAPALAPA,VENTA_DE_ROPA,PROPIA
154262,7200,2300,2300,6000,0,1800,63,7200,200,MILPA_ALTA,MILPA_ALTA,SECUNDARIA,DISTRITO_FEDERAL,UNION LIBRE,DISTRITO_FEDERAL,FEMENINO,MILPA_ALTA,FABRICA/TALLER/ELABORACION/REPARACION,FAMILIAR
154358,24000,2450,1500,6600,0,6000,49,24000,3000,MILPA_ALTA,MILPA_ALTA,SECUNDARIA,DISTRITO_FEDERAL,UNION LIBRE,DISTRITO_FEDERAL,MASCULINO,MILPA_ALTA,ABARROTES/MISCELANEAS/PERECEDEROS,PROPIA
154360,32000,2900,2000,7000,2,8000,27,32000,3500,MILPA_ALTA,MILPA_ALTA,SECUNDARIA,DISTRITO_FEDERAL,UNION LIBRE,DISTRITO_FEDERAL,FEMENINO,MILPA_ALTA,ABARROTES/MISCELANEAS/PERECEDEROS,FAMILIAR
154559,32000,1850,2300,8600,1,8000,26,32000,5000,MILPA_ALTA,MILPA_ALTA,SECUNDARIA,DISTRITO_FEDERAL,UNION LIBRE,DISTRITO_FEDERAL,FEMENINO,MILPA_ALTA,ABARROTES/MISCELANEAS/PERECEDEROS,FAMILIAR
154265,24000,2250,1800,3900,2,6000,30,24000,2000,MILPA_ALTA,XOCHIMILCO,SECUNDARIA,DISTRITO_FEDERAL,UNION LIBRE,DISTRITO_FEDERAL,FEMENINO,MILPA_ALTA,AMEDICINA/SALUD/FARMACIA,FAMILIAR
159513,16000,1900,3500,13080,3,4000,35,16000,1500,TEXCOCO,TEXCOCO,SECUNDARIA,MEXICO,CASADO,MEXICO,FEMENINO,TEXCOCO,JOYERIA/BISUTERIA/FUNDICION,OTRO
160115,10000,1100,3000,6800,2,2500,21,10000,2000,TEXCOCO,TEXCOCO,SECUNDARIA,MEXICO,UNION LIBRE,MEXICO,FEMENINO,TEXCOCO,JOYERIA/BISUTERIA/FUNDICION,FAMILIAR
160133,8000,1800,3500,9600,2,2000,29,8000,600,TEXCOCO,TEXCOCO,BACHILLERATO,MEXICO,UNION LIBRE,MEXICO,FEMENINO,TEXCOCO,VENTA_DE_ROPA,FAMILIAR
160142,7200,1000,3500,11200,1,1800,21,7200,800,TEXCOCO,TEXCOCO,BACHILLERATO,MEXICO,UNION LIBRE,MEXICO,FEMENINO,TEXCOCO,ARTE/ARTESANIAS,FAMILIAR
160143,10000,1500,3000,11200,1,2500,57,10000,1000,TEXCOCO,TEXCOCO,SECUNDARIA,MEXICO,CASADO,MEXICO,FEMENINO,TEXCOCO,VENTA_DE_ROPA,PROPIA
152945,24000,1600,4500,24000,1,6000,23,24000,1000,TLAQUEPAQUE,TLAQUEPAQUE,SECUNDARIA,JALISCO,SOLTERO,JALISCO,FEMENINO,TONALA_2,VENTA_DE_ROPA,OTRO
152999,26000,1125,7100,26000,0,6500,55,26000,2000,TLAQUEPAQUE,TLAQUEPAQUE,BACHILLERATO,JALISCO,VIUDO,JALISCO,FEMENINO,TONALA_2,VENTA_DE_ALIMENTOS,OTRO
153192,5984,1450,3000,5984,0,2500,29,10000,1200,CHIMALHUACAN,CHIMALHUACAN,SECUNDARIA,MEXICO,CASADO,MEXICO,FEMENINO,CHIMALHUACAN_2,VENTA_DE_ROPA,FAMILIAR
153203,9180,1400,2500,9180,0,7000,45,28000,3000,CHIMALHUACAN,CHIMALHUACAN,SECUNDARIA,MEXICO,UNION LIBRE,MEXICO,FEMENINO,CHIMALHUACAN_2,ABARROTES/MISCELANEAS/PERECEDEROS,PROPIA
153214,5920,1300,2000,5920,0,2500,62,10000,1300,CHIMALHUACAN,CHIMALHUACAN,PRIMARIA,MEXICO,CASADO,MEXICO,FEMENINO,CHIMALHUACAN_2,ARTE/ARTESANIAS,PROPIA
155388,4400,1300,1500,4400,1,3000,30,12000,1500,VALLE_DE_CHALCO_SOLIDARIDAD,CHALCO,SECUNDARIA,MEXICO,CASADO,MEXICO,FEMENINO,CHALCO,ARTE/ARTESANIAS,FAMILIAR
155394,14400,1500,2500,14400,2,6400,38,25600,2500,VALLE_DE_CHALCO_SOLIDARIDAD,CHALCO,SECUNDARIA,MEXICO,CASADO,MEXICO,FEMENINO,CHALCO,VENTA_DE_ALIMENTOS,FAMILIAR
159298,40000,1400,0,40000,2,10000,38,40000,2500,TLAQUEPAQUE,TLAQUEPAQUE,BACHILLERATO,JALISCO,SOLTERO,JALISCO,FEMENINO,TONALA_2,BELLEZA/SALON/ESTETICA/BARBERIA,OTRO
159299,40000,1000,0,40000,0,10000,50,40000,2000,TLAQUEPAQUE,TLAQUEPAQUE,PRIMARIA,JALISCO,SOLTERO,JALISCO,FEMENINO,TONALA_2,FABRICA/TALLER/ELABORACION/REPARACION,OTRO
159300,40000,1300,0,40000,0,10000,44,40000,2000,TLAJOMULCO_DE_ZUNIGA,TLAJOMULCO_DE_ZUNIGA,SECUNDARIA,JALISCO,SOLTERO,JALISCO,FEMENINO,TONALA_2,BELLEZA/SALON/ESTETICA/BARBERIA,OTRO
159308,36000,1200,1500,36000,1,9000,54,36000,1500,TONALA,TONALA,LICENCIATURA,JALISCO,DIVORCIADO,JALISCO,MASCULINO,TONALA_2,ABARROTES/MISCELANEAS/PERECEDEROS,OTRO
156419,14000,1300,3500,17800,1,3500,43,14000,1000,TEXCOCO,TEXCOCO,SECUNDARIA,MEXICO,UNION LIBRE,MEXICO,FEMENINO,TEXCOCO_2,VENTA_DE_ALIMENTOS,PROPIA
154464,4,1550,3000,4,0,1500,48,6000,500,TONALA,TONALA,SECUNDARIA,JALISCO,UNION LIBRE,JALISCO,FEMENINO,TONALA,VENTA_DE_ROPA,PROPIA
157995,12328,1000,1900,12328,0,4000,48,12000,1000,IZTAPALAPA,IZTAPALAPA,BACHILLERATO,DISTRITO_FEDERAL,CASADO,DISTRITO_FEDERAL,FEMENINO,IZTAPALAPA,FABRICA/TALLER/ELABORACION/REPARACION,FAMILIAR
157996,7928,1100,2900,7928,1,1800,29,7200,900,IZTAPALAPA,IZTAPALAPA,BACHILLERATO,DISTRITO_FEDERAL,SOLTERO,DISTRITO_FEDERAL,FEMENINO,IZTAPALAPA,VENTA_DE_ROPA,FAMILIAR
158165,10000,600,2000,0,0,2500,59,10000,1000,ATZACAN,ATZACAN,PRIMARIA,VERACRUZ_DE_IGNACIO_DE_LA_LLAVE,SOLTERO,VERACRUZ_DE_IGNACIO_DE_LA_LLAVE,FEMENINO,ORIZABA,VENTA_POR_CATALOGO,FAMILIAR
158169,10400,500,1900,0,0,2500,23,10400,1300,ATZACAN,ATZACAN,BACHILLERATO,VERACRUZ_DE_IGNACIO_DE_LA_LLAVE,SOLTERO,VERACRUZ_DE_IGNACIO_DE_LA_LLAVE,FEMENINO,ORIZABA,VENTA_DE_ALIMENTOS,PROPIA
158227,10000,500,2000,10000,0,2600,24,10000,1200,ATZACAN,ATZACAN,BACHILLERATO,VERACRUZ_DE_IGNACIO_DE_LA_LLAVE,SOLTERO,VERACRUZ_DE_IGNACIO_DE_LA_LLAVE,FEMENINO,ORIZABA,VENTA_DE_ALIMENTOS,PROPIA
158228,10400,700,2100,10400,1,2800,46,10400,1300,ATZACAN,ATZACAN,PRIMARIA,VERACRUZ_DE_IGNACIO_DE_LA_LLAVE,SOLTERO,VERACRUZ_DE_IGNACIO_DE_LA_LLAVE,FEMENINO,ORIZABA,VENTA_DE_ALIMENTOS,PROPIA
155005,28000,1300,0,3600,0,7000,40,28000,4500,IZTACALCO,IZTACALCO,BACHILLERATO,DISTRITO_FEDERAL,SOLTERO,DISTRITO_FEDERAL,FEMENINO,NEZAHUALCOYOTL_2,JOYERIA/BISUTERIA/FUNDICION,FAMILIAR
151626,22000,2200,2500,23200,2,8000,30,32000,2500,TLAQUEPAQUE,TLAQUEPAQUE,SECUNDARIA,JALISCO,SOLTERO,JALISCO,FEMENINO,TONALA,BELLEZA/SALON/ESTETICA/BARBERIA,RENTADA
151642,5200,1500,5000,5200,2,4000,32,16000,1000,CHICOLOAPAN,CHICOLOAPAN,SECUNDARIA,MEXICO,CASADO,MEXICO,FEMENINO,CHIMALHUACAN_2,JOYERIA/BISUTERIA/FUNDICION,FAMILIAR
151802,4000,2050,1775,5500,4,2000,34,8000,300,ZAPOTLANEJO,ZAPOTLANEJO,BACHILLERATO,JALISCO,SEPARADO,JALISCO,FEMENINO,TONALA,BELLEZA/SALON/ESTETICA/BARBERIA,RENTADA
151883,5384,2600,4000,5384,2,6000,47,24000,3000,CHICOLOAPAN,CHICOLOAPAN,BACHILLERATO,MEXICO,CASADO,MEXICO,FEMENINO,CHIMALHUACAN_2,VENTA_DE_MUEBLES/ELECTRONICOS/ELECTRODOMESTICOS,PROPIA
152317,7488,700,3000,7488,0,1500,37,6000,500,CHICOLOAPAN,CHICOLOAPAN,PRIMARIA,MEXICO,SOLTERO,MEXICO,FEMENINO,CHIMALHUACAN_2,BELLEZA/SALON/ESTETICA/BARBERIA,PROPIA
156210,15424,1100,5200,15424,2,5600,28,22400,3000,ATLAUTLA,ATLAUTLA,BACHILLERATO,MEXICO,UNION LIBRE,MEXICO,FEMENINO,AMECAMECA,VENTA_DE_ROPA,FAMILIAR
156213,5312,500,1200,5312,0,3200,34,12800,500,ATLAUTLA,ATLAUTLA,BACHILLERATO,MEXICO,SOLTERO,MEXICO,FEMENINO,AMECAMECA,VENTA_DE_ROPA,FAMILIAR
156216,15872,1000,7500,15872,0,3000,45,12000,1500,ATLAUTLA,OZUMBA,PRIMARIA,MEXICO,CASADO,MEXICO,FEMENINO,AMECAMECA,ABARROTES/MISCELANEAS/PERECEDEROS,FAMILIAR
156219,9820,1300,800,9820,0,8000,23,8000,4000,ATLAUTLA,ATLAUTLA,BACHILLERATO,MEXICO,UNION LIBRE,MEXICO,MASCULINO,AMECAMECA,VENTA_DE_ALIMENTOS,FAMILIAR
156222,10192,500,1700,10192,0,4500,22,18000,2000,ATLAUTLA,ATLAUTLA,BACHILLERATO,MEXICO,UNION LIBRE,MEXICO,FEMENINO,AMECAMECA,FRUTAS/VERDURAS/SEMILLAS/CAMPO/AGROPECUARIAS,FAMILIAR
156364,14200,2200,2600,14200,0,6300,38,25200,2400,CHALCO,CHALCO,SECUNDARIA,MEXICO,UNION LIBRE,MEXICO,FEMENINO,CHALCO,VENTA_DE_ALIMENTOS,FAMILIAR
156387,15320,3300,2600,15320,0,15000,46,60000,2500,CHALCO,CHALCO,SECUNDARIA,MEXICO,CASADO,MEXICO,MASCULINO,CHALCO,FABRICA/TALLER/ELABORACION/REPARACION,PROPIA
158377,10404,1200,3300,10404,2,2000,53,8000,1000,IZTAPALAPA,IZTAPALAPA,SECUNDARIA,DISTRITO_FEDERAL,CASADO,DISTRITO_FEDERAL,FEMENINO,IZTAPALAPA,CALZADO_REPARACION_Y_VENTA,FAMILIAR
158405,14000,1500,2800,14000,0,3800,50,14000,1900,ORIZABA,ORIZABA,TECNICO,VERACRUZ_DE_IGNACIO_DE_LA_LLAVE,SOLTERO,VERACRUZ_DE_IGNACIO_DE_LA_LLAVE,FEMENINO,ORIZABA,VENTA_DE_ROPA,PROPIA
158527,6120,900,2000,6120,2,2000,37,6120,1000,ORIZABA,ORIZABA,SECUNDARIA,VERACRUZ_DE_IGNACIO_DE_LA_LLAVE,UNION LIBRE,VERACRUZ_DE_IGNACIO_DE_LA_LLAVE,FEMENINO,ORIZABA,VENTA_DE_ROPA,PROPIA
158542,16000,1100,2000,12800,1,4000,39,16000,1000,TEZOYUCA,TEZOYUCA,BACHILLERATO,MEXICO,DIVORCIADO,MEXICO,FEMENINO,TEXCOCO,VENTA_DE_ALIMENTOS,FAMILIAR
158584,12000,1100,1200,12000,0,3800,55,12000,1500,RIO_BLANCO,RIO_BLANCO,PRIMARIA,VERACRUZ_DE_IGNACIO_DE_LA_LLAVE,SOLTERO,VERACRUZ_DE_IGNACIO_DE_LA_LLAVE,FEMENINO,ORIZABA,VENTA_DE_ALIMENTOS,PROPIA
152815,16100,1100,3200,16100,3,4500,35,18000,2000,IZTAPALAPA,IZTAPALAPA,BACHILLERATO,DISTRITO_FEDERAL,CASADO,DISTRITO_FEDERAL,FEMENINO,IZTAPALAPA,VENTA_DE_ALIMENTOS,RENTADA
152818,12748,1000,2200,12748,0,4200,52,16800,1600,IZTAPALAPA,IZTAPALAPA,PRIMARIA,DISTRITO_FEDERAL,SOLTERO,DISTRITO_FEDERAL,FEMENINO,IZTAPALAPA,FRUTAS/VERDURAS/SEMILLAS/CAMPO/AGROPECUARIAS,PROPIA
152820,10748,900,2600,10748,0,3000,25,12000,1500,IZTAPALAPA,IZTAPALAPA,SECUNDARIA,DISTRITO_FEDERAL,UNION LIBRE,DISTRITO_FEDERAL,FEMENINO,IZTAPALAPA,JOYERIA/BISUTERIA/FUNDICION,FAMILIAR
152822,14348,1100,2400,14348,2,5000,49,20000,2000,IZTAPALAPA,IZTAPALAPA,PRIMARIA,DISTRITO_FEDERAL,UNION LIBRE,DISTRITO_FEDERAL,FEMENINO,IZTAPALAPA,VENTA_DE_ALIMENTOS,RENTADA
152832,11148,1200,3500,11148,2,2000,35,8000,1000,IZTAPALAPA,IZTAPALAPA,SECUNDARIA,DISTRITO_FEDERAL,UNION LIBRE,DISTRITO_FEDERAL,FEMENINO,IZTAPALAPA,JARCIERIA,RENTADA
152939,11548,1100,2800,11548,3,3000,27,12000,1200,IZTAPALAPA,IZTAPALAPA,SECUNDARIA,DISTRITO_FEDERAL,UNION LIBRE,DISTRITO_FEDERAL,FEMENINO,IZTAPALAPA,VENTA_DE_ALIMENTOS,FAMILIAR
153706,8000,800,700,3600,0,3000,53,12000,1000,COATZACOALCOS,COATZACOALCOS,BACHILLERATO,VERACRUZ_DE_IGNACIO_DE_LA_LLAVE,SOLTERO,VERACRUZ_DE_IGNACIO_DE_LA_LLAVE,FEMENINO,COATZACOALCOS,BELLEZA/SALON/ESTETICA/BARBERIA,PROPIA
153981,5,1800,3700,16,3,2500,36,10000,1050,TLAQUEPAQUE,TLAQUEPAQUE,SIN_ESTUDIOS,JALISCO,UNION LIBRE,JALISCO,FEMENINO,TONALA,VENTA_DE_ALIMENTOS,RENTADA
158844,2000,920,2200,4760,0,1500,53,6000,1000,ZAPOPAN,ZAPOPAN,SECUNDARIA,JALISCO,SOLTERO,JALISCO,FEMENINO,TONALA,PAPELERIA,FAMILIAR
158890,12000,1100,1500,7600,2,7000,33,28000,4000,ZAPOPAN,ZAPOPAN,BACHILLERATO,JALISCO,SOLTERO,JALISCO,FEMENINO,TONALA,VENTA_DE_ALIMENTOS,PROPIA
158900,16000,1350,3000,18600,2,5000,36,20000,1000,ZAPOPAN,ZAPOPAN,LICENCIATURA,JALISCO,CASADO,JALISCO,FEMENINO,TONALA,BELLEZA/SALON/ESTETICA/BARBERIA,PROPIA
158903,16000,1300,2500,18000,0,7000,48,28000,3000,ZAPOPAN,ZAPOPAN,SECUNDARIA,JALISCO,CASADO,JALISCO,FEMENINO,TONALA,VENTA_DE_ALIMENTOS,FAMILIAR
158904,10000,1975,1800,7900,1,5000,23,20000,2500,ZAPOPAN,ZAPOPAN,SECUNDARIA,JALISCO,UNION LIBRE,JALISCO,FEMENINO,TONALA,VENTA_DE_ALIMENTOS,RENTADA
158582,11000,1000,1700,11000,1,2000,50,11000,800,MARIANO_ESCOBEDO,MARIANO_ESCOBEDO,SECUNDARIA,VERACRUZ_DE_IGNACIO_DE_LA_LLAVE,CASADO,VERACRUZ_DE_IGNACIO_DE_LA_LLAVE,FEMENINO,ORIZABA,VENTA_POR_CATALOGO,PROPIA
158599,12004,1000,1200,12004,0,4300,39,17200,800,IZTAPALAPA,IZTAPALAPA,SECUNDARIA,DISTRITO_FEDERAL,SEPARADO,DISTRITO_FEDERAL,FEMENINO,IZTAPALAPA,FABRICA/TALLER/ELABORACION/REPARACION,RENTADA
158612,12000,1000,1000,12000,1,2500,45,12000,1100,ORIZABA,ORIZABA,SECUNDARIA,VERACRUZ_DE_IGNACIO_DE_LA_LLAVE,SOLTERO,VERACRUZ_DE_IGNACIO_DE_LA_LLAVE,FEMENINO,ORIZABA,FABRICA/TALLER/ELABORACION/REPARACION,PROPIA
156621,12000,600,2000,12000,0,3000,46,12000,1400,ATZACAN,ATZACAN,BACHILLERATO,VERACRUZ_DE_IGNACIO_DE_LA_LLAVE,SOLTERO,VERACRUZ_DE_IGNACIO_DE_LA_LLAVE,FEMENINO,ORIZABA,VENTA_POR_CATALOGO,PROPIA
152850,18800,1800,2300,18800,3,6000,42,24000,700,TEXCOCO,TEXCOCO,SECUNDARIA,MEXICO,CASADO,MEXICO,FEMENINO,TEXCOCO_2,FABRICA/TALLER/ELABORACION/REPARACION,FAMILIAR
152941,7200,3400,2800,14000,2,3500,40,14000,1000,MILPA_ALTA,MILPA_ALTA,SECUNDARIA,DISTRITO_FEDERAL,UNION LIBRE,DISTRITO_FEDERAL,MASCULINO,MILPA_ALTA,VENTA_DE_ALIMENTOS,FAMILIAR
158746,10000,1200,2500,10000,0,3700,62,14800,1400,OZUMBA,OZUMBA,PRIMARIA,MEXICO,VIUDO,MEXICO,FEMENINO,AMECAMECA,FRUTAS/VERDURAS/SEMILLAS/CAMPO/AGROPECUARIAS,FAMILIAR
152069,5600,1250,2000,5600,0,5000,52,20000,3500,TEXCOCO,TEXCOCO,BACHILLERATO,MEXICO,CASADO,MEXICO,FEMENINO,TEXCOCO,ABARROTES/MISCELANEAS/PERECEDEROS,FAMILIAR
152960,4200,1550,1700,4200,2,2500,50,10000,1000,TEXCOCO,TEXCOCO,SECUNDARIA,MEXICO,CASADO,MEXICO,MASCULINO,TEXCOCO,FABRICA/TALLER/ELABORACION/REPARACION,FAMILIAR
153000,3000,1050,1000,3000,0,2000,24,8000,1000,TEXCOCO,TEXCOCO,BACHILLERATO,MEXICO,SOLTERO,MEXICO,FEMENINO,TEXCOCO,VENTA_DE_ROPA,FAMILIAR
153001,5400,1350,1800,5400,1,3000,49,12000,1500,TEXCOCO,TEXCOCO,SECUNDARIA,MEXICO,VIUDO,MEXICO,FEMENINO,TEXCOCO,VENTA_DE_ALIMENTOS,PROPIA
153018,6900,1475,2000,6900,0,9000,27,36000,6800,TEXCOCO,TEXCOCO,LICENCIATURA,MEXICO,UNION LIBRE,MEXICO,FEMENINO,TEXCOCO,ABARROTES/MISCELANEAS/PERECEDEROS,FAMILIAR
159607,9600,600,1800,4600,1,1500,46,9600,300,NOGALES,NOGALES,PRIMARIA,VERACRUZ_DE_IGNACIO_DE_LA_LLAVE,UNION LIBRE,VERACRUZ_DE_IGNACIO_DE_LA_LLAVE,FEMENINO,ORIZABA,VENTA_DE_ALIMENTOS,PROPIA
158627,10000,600,2000,10000,3,2500,26,10000,1200,ATZACAN,ATZACAN,SECUNDARIA,VERACRUZ_DE_IGNACIO_DE_LA_LLAVE,UNION LIBRE,VERACRUZ_DE_IGNACIO_DE_LA_LLAVE,FEMENINO,ORIZABA,VENTA_DE_ALIMENTOS,PROPIA
159328,8800,600,1800,8800,0,2500,51,8800,1300,ATZACAN,ATZACAN,PRIMARIA,VERACRUZ_DE_IGNACIO_DE_LA_LLAVE,VIUDO,VERACRUZ_DE_IGNACIO_DE_LA_LLAVE,FEMENINO,ORIZABA,VENTA_DE_ALIMENTOS,PROPIA
159332,10000,600,2000,10000,0,2600,25,10000,1200,ATZACAN,ATZACAN,PRIMARIA,VERACRUZ_DE_IGNACIO_DE_LA_LLAVE,UNION LIBRE,VERACRUZ_DE_IGNACIO_DE_LA_LLAVE,FEMENINO,ORIZABA,VENTA_DE_ALIMENTOS,PROPIA
159373,10000,800,1800,10000,2,3000,25,10000,1200,ATZACAN,ATZACAN,BACHILLERATO,VERACRUZ_DE_IGNACIO_DE_LA_LLAVE,UNION LIBRE,VERACRUZ_DE_IGNACIO_DE_LA_LLAVE,FEMENINO,ORIZABA,BELLEZA/SALON/ESTETICA/BARBERIA,PROPIA
154946,7072,1100,2000,7072,1,2500,48,7072,900,CHIMALHUACAN,CHIMALHUACAN,BACHILLERATO,MEXICO,UNION LIBRE,MEXICO,FEMENINO,CHIMALHUACAN_2,BELLEZA/SALON/ESTETICA/BARBERIA,FAMILIAR
155615,7,1050,1900,4848,0,2000,29,8000,900,CHIMALHUACAN,CHIMALHUACAN,BACHILLERATO,MEXICO,SOLTERO,MEXICO,FEMENINO,CHIMALHUACAN_2,VENTA_DE_ROPA,OTRO
155767,5800,1200,1700,5800,2,3500,35,14000,2000,VALLE_DE_CHALCO_SOLIDARIDAD,VALLE_DE_CHALCO_SOLIDARIDAD,SECUNDARIA,MEXICO,VIUDO,MEXICO,FEMENINO,CHALCO,VENTA_DE_ROPA,FAMILIAR
155779,13200,1600,4500,13200,2,5500,39,22000,2000,VALLE_DE_CHALCO_SOLIDARIDAD,VALLE_DE_CHALCO_SOLIDARIDAD,SECUNDARIA,MEXICO,UNION LIBRE,MEXICO,FEMENINO,CHALCO,AGUA/POTABLE/RESIDUAL,FAMILIAR
155780,8200,900,2000,8200,0,3500,51,14000,2000,VALLE_DE_CHALCO_SOLIDARIDAD,VALLE_DE_CHALCO_SOLIDARIDAD,SECUNDARIA,MEXICO,UNION LIBRE,MEXICO,FEMENINO,CHALCO,BELLEZA/SALON/ESTETICA/BARBERIA,FAMILIAR
155781,6160,700,1200,6160,0,3600,69,14400,2000,VALLE_DE_CHALCO_SOLIDARIDAD,VALLE_DE_CHALCO_SOLIDARIDAD,PRIMARIA,MEXICO,SOLTERO,MEXICO,FEMENINO,CHALCO,JARCIERIA,PROPIA
155783,7600,1200,1800,7600,2,3000,35,12000,1000,VALLE_DE_CHALCO_SOLIDARIDAD,VALLE_DE_CHALCO_SOLIDARIDAD,BACHILLERATO,MEXICO,CASADO,MEXICO,FEMENINO,CHALCO,VENTA_DE_ALIMENTOS,FAMILIAR
156091,7400,1500,2000,7400,2,4000,43,16000,2000,VALLE_DE_CHALCO_SOLIDARIDAD,VALLE_DE_CHALCO_SOLIDARIDAD,SECUNDARIA,MEXICO,CASADO,MEXICO,FEMENINO,CHALCO,VENTA_DE_ALIMENTOS,FAMILIAR
156092,8200,950,1600,8200,0,4000,56,16000,2000,VALLE_DE_CHALCO_SOLIDARIDAD,VALLE_DE_CHALCO_SOLIDARIDAD,SECUNDARIA,MEXICO,CASADO,MEXICO,FEMENINO,CHALCO,JARCIERIA,PROPIA
156114,10364,1250,2700,10000,0,3000,33,12000,1000,CHIMALHUACAN,CHIMALHUACAN,BACHILLERATO,MEXICO,SOLTERO,MEXICO,FEMENINO,CHIMALHUACAN_2,VENTA_DE_ROPA,FAMILIAR
158209,16000,1550,1200,11800,0,6000,58,24000,2000,ZAPOPAN,ZAPOPAN,PRIMARIA,JALISCO,DIVORCIADO,JALISCO,FEMENINO,TONALA,BELLEZA/SALON/ESTETICA/BARBERIA,PROPIA
158367,11272,1200,1700,11272,1,6000,44,24000,2500,IZTAPALAPA,IZTAPALAPA,TECNICO,DISTRITO_FEDERAL,UNION LIBRE,DISTRITO_FEDERAL,FEMENINO,IZTAPALAPA,TORTILLERIA/MOLINO,RENTADA
158578,12804,1400,4200,12804,3,2000,32,8000,1000,IZTAPALAPA,IZTAPALAPA,SECUNDARIA,DISTRITO_FEDERAL,CASADO,DISTRITO_FEDERAL,FEMENINO,IZTAPALAPA,AGUA/POTABLE/RESIDUAL,FAMILIAR
152566,6000,800,1100,5600,0,3000,66,12000,1500,MINATITLAN,MINATITLAN,PRIMARIA,VERACRUZ_DE_IGNACIO_DE_LA_LLAVE,SOLTERO,VERACRUZ_DE_IGNACIO_DE_LA_LLAVE,FEMENINO,COATZACOALCOS,VENTA_DE_ALIMENTOS,PROPIA
154377,15,1200,4000,28,0,8000,51,32000,3000,CARDENAS,CARDENAS,SECUNDARIA,TABASCO,CASADO,TABASCO,FEMENINO,CARDENAS,VENTA_DE_ROPA,RENTADA
