,id_distribuidor,probs,grupo,cosecha_canasta
6579,112929,0.5205,5,10.69
6580,112932,0.989,1,1.54
6581,112951,0.3897,6,11.87
6582,112953,0.6663,3,4.97
6583,112960,0.737,2,3.4
6584,112961,0.7186,3,4.97
6585,112963,0.7768,2,3.4
6586,112964,0.7014,3,4.97
6587,112966,0.6747,3,4.97
6588,112971,0.985,1,1.54
6589,112987,0.231,8,12.68
6590,112988,0.985,1,1.54
6591,112997,0.995,1,1.54
6592,113065,0.7214,2,3.4
6593,113068,0.6567000000000001,3,4.97
6594,113072,0.7531,2,3.4
6595,113075,0.5557,4,7.38
6596,113085,0.5784,4,7.38
6597,113097,0.99,1,1.54
6598,113108,0.3901,6,11.87
6599,113118,0.996,1,1.54
6600,113121,0.985,1,1.54
6601,113126,0.5543,4,7.38
6602,113128,0.6309,4,7.38
6603,113135,0.7334999999999999,2,3.4
6604,113168,0.6627,3,4.97
6605,113169,0.1797,9,20.33
6606,113177,0.993,1,1.54
6607,113195,0.991,1,1.54
6608,113204,0.985,1,1.54
6609,113221,0.2912,7,12.35
6610,113222,0.986,1,1.54
6611,113238,0.986,1,1.54
6612,113244,0.989,1,1.54
6613,113268,0.995,1,1.54
6614,113275,0.6275999999999999,4,7.38
6615,113277,0.7767000000000001,2,3.4
6616,113284,0.6265,4,7.38
6617,113288,0.6729999999999999,3,4.97
6618,113289,0.213,8,12.68
6619,113292,0.99,1,1.54
6620,113315,0.993,1,1.54
6621,113324,0.6855,3,4.97
6622,113328,0.2594,8,12.68
6623,113339,0.7914,2,3.4
6624,113355,0.994,1,1.54
6625,113360,0.4023,6,11.87
6626,113362,0.989,1,1.54
6627,113374,0.2547,8,12.68
6628,113378,0.4596,5,10.69
6629,113391,0.2164,8,12.68
6630,113398,0.7308,2,3.4
6631,113400,0.2562,8,12.68
6632,113402,0.7701,2,3.4
6633,113408,0.7637,2,3.4
6634,113409,0.3375999999999999,7,12.35
6635,113410,0.5212,5,10.69
6636,113411,0.6177,4,7.38
6637,113413,0.2294,8,12.68
6638,113414,0.6058,4,7.38
6639,113415,0.3671999999999999,6,11.87
6640,113417,0.6386999999999999,3,4.97
6641,113430,0.7062999999999999,3,4.97
6642,113452,0.7535,2,3.4
6643,113455,0.3024,7,12.35
6644,113469,0.991,1,1.54
6645,113477,0.985,1,1.54
6646,113486,0.992,1,1.54
6647,113499,0.989,1,1.54
6648,113515,0.6822,3,4.97
6649,113523,0.986,1,1.54
6650,113551,0.6299,4,7.38
6651,113553,0.3981,6,11.87
6652,113554,0.6413,3,4.97
6653,113555,0.2405999999999999,8,12.68
6654,113557,0.5953,4,7.38
6655,113595,0.3018,7,12.35
6656,113597,0.3903,6,11.87
6657,113601,0.986,1,1.54
6658,113629,0.6173,4,7.38
6659,113640,0.5241,5,10.69
6660,113650,0.3278999999999999,7,12.35
6661,113652,0.2109,8,12.68
6662,113668,0.5196000000000001,5,10.69
6663,113670,0.6169,4,7.38
6664,113688,0.6897,3,4.97
6665,113695,0.6346,3,4.97
6666,113701,0.7037,3,4.97
6667,113702,0.997,1,1.54
6668,113712,0.992,1,1.54
6669,113714,0.3057,7,12.35
6670,113717,0.993,1,1.54
6671,113722,0.5093,5,10.69
6672,113724,0.995,1,1.54
6673,113728,0.986,1,1.54
6674,113733,0.2985,7,12.35
6675,113735,0.995,1,1.54
6676,113741,0.7944,2,3.4
6677,113745,0.997,1,1.54
6678,113758,0.5134000000000001,5,10.69
6679,113760,0.2348,8,12.68
6680,113772,0.282,7,12.35
6681,113781,0.7142000000000001,3,4.97
6682,113782,0.5179,5,10.69
6683,113785,0.7555,2,3.4
6684,113799,0.2989,7,12.35
6685,113800,0.991,1,1.54
6686,113803,0.7574,2,3.4
6687,113807,0.3711,6,11.87
6688,113810,0.5129,5,10.69
6689,113811,0.5257999999999999,5,10.69
6690,113814,0.3581,7,12.35
6691,113818,0.5002,5,10.69
6692,113823,0.366,6,11.87
6693,113824,0.691,3,4.97
6694,113834,0.992,1,1.54
6695,113853,0.7186,3,4.97
6696,113860,0.5915,4,7.38
6697,113870,0.7152,3,4.97
6698,113880,0.988,1,1.54
6699,113896,0.7706999999999999,2,3.4
6700,113897,0.4957,5,10.69
6701,113903,0.6187,4,7.38
6702,113914,0.4244,6,11.87
6703,113919,0.3313,7,12.35
6704,113945,0.4765,5,10.69
6705,113946,0.7856000000000001,2,3.4
6706,113947,0.6443000000000001,3,4.97
6707,113950,0.7944,2,3.4
6708,113957,0.7269,2,3.4
6709,113958,0.4111,6,11.87
6710,113960,0.995,1,1.54
6711,113962,0.355,7,12.35
6712,113963,0.5207,5,10.69
6713,113975,0.2918,7,12.35
6714,113976,0.5436,4,7.38
6715,113982,0.6727,3,4.97
6716,113984,0.5827,4,7.38
6717,113985,0.995,1,1.54
6718,113991,0.986,1,1.54
6719,114003,0.99,1,1.54
6720,114009,0.988,1,1.54
6721,114029,0.3236,7,12.35
6722,114040,0.994,1,1.54
6723,114048,0.989,1,1.54
6724,114049,0.3607,7,12.35
6725,114051,0.7483,2,3.4
6726,114056,0.5463,4,7.38
6727,114062,0.4291,6,11.87
6728,114063,0.988,1,1.54
6729,114072,0.4412,6,11.87
6730,114076,0.2884,7,12.35
6731,114079,0.6036,4,7.38
6732,114080,0.7417,2,3.4
6733,114081,0.3209,7,12.35
6734,114082,0.6762,3,4.97
6735,114083,0.7271,2,3.4
6736,114108,0.988,1,1.54
6737,114129,0.995,1,1.54
6738,114140,0.6074,4,7.38
6739,114141,0.6232,4,7.38
6740,114142,0.5982,4,7.38
6741,114146,0.992,1,1.54
6742,114155,0.993,1,1.54
6743,114166,0.992,1,1.54
6744,114169,0.988,1,1.54
6745,114187,0.5837,4,7.38
6746,114188,0.2196999999999999,8,12.68
6747,114190,0.6793,3,4.97
6748,114192,0.991,1,1.54
6749,114203,0.3335,7,12.35
6750,114211,0.5297000000000001,5,10.69
6751,114237,0.6128,4,7.38
6752,114241,0.2195,8,12.68
6753,114243,0.2263,8,12.68
6754,114246,0.2229,8,12.68
6755,114252,0.5329999999999999,5,10.69
6756,114271,0.2253,8,12.68
6757,114273,0.4396,6,11.87
6758,114276,0.6344,3,4.97
6759,114277,0.6446,3,4.97
6760,114282,0.3503,7,12.35
6761,114289,0.6905,3,4.97
6762,114290,0.6106,4,7.38
6763,114291,0.495,5,10.69
6764,114292,0.987,1,1.54
6765,114325,0.3625,6,11.87
6766,114328,0.7390000000000001,2,3.4
6767,114330,0.4347999999999999,6,11.87
6768,114342,0.997,1,1.54
6769,114343,0.986,1,1.54
6770,114355,0.994,1,1.54
6771,114379,0.6548,3,4.97
6772,114381,0.5397000000000001,5,10.69
6773,114402,0.29,7,12.35
6774,114412,0.2708,8,12.68
6775,114414,0.2905,7,12.35
6776,114432,0.6988,3,4.97
6777,114433,0.4465999999999999,6,11.87
6778,114435,0.988,1,1.54
6779,114437,0.988,1,1.54
6780,114438,0.987,1,1.54
6781,114442,0.6322,3,4.97
6782,114443,0.7453,2,3.4
6783,114444,0.4563,5,10.69
6784,114445,0.4827,5,10.69
6785,114447,0.987,1,1.54
6786,114463,0.6736,3,4.97
6787,114472,0.5292,5,10.69
6788,114514,0.2873,7,12.35
6789,114518,0.4564,5,10.69
6790,114535,0.985,1,1.54
6791,114546,0.2193,8,12.68
6792,114548,0.985,1,1.54
6793,114561,0.5824,4,7.38
6794,114562,0.7637999999999999,2,3.4
6795,114563,0.5314,5,10.69
6796,114564,0.99,1,1.54
6797,114565,0.2264,8,12.68
6798,114566,0.6823,3,4.97
6799,114567,0.4255,6,11.87
6800,114568,0.2221999999999999,8,12.68
6801,114571,0.992,1,1.54
6802,114575,0.6078,4,7.38
6803,114588,0.994,1,1.54
6804,114607,0.5928,4,7.38
6805,114608,0.3478,7,12.35
6806,114611,0.7458,2,3.4
6807,114612,0.2208,8,12.68
6808,114613,0.7847,2,3.4
6809,114614,0.3496,7,12.35
6810,114616,0.999,1,1.54
6811,114619,0.4104,6,11.87
6812,114620,0.5805,4,7.38
6813,114621,0.4537,5,10.69
6814,114622,0.7373999999999999,2,3.4
6815,114623,0.3964999999999999,6,11.87
6816,114624,0.552,4,7.38
6817,114639,0.995,1,1.54
6818,114653,0.996,1,1.54
6819,114670,0.2018,8,12.68
6820,114677,0.2937,7,12.35
6821,114679,0.996,1,1.54
6822,114688,0.5096,5,10.69
6823,114690,0.988,1,1.54
6824,114699,0.5718,4,7.38
6825,114705,0.999,1,1.54
6826,114714,0.985,1,1.54
6827,114720,0.994,1,1.54
6828,114738,0.7272,2,3.4
6829,114745,0.7831,2,3.4
6830,114749,0.7149,3,4.97
6831,114752,0.5908,4,7.38
6832,114753,0.7197,3,4.97
6833,114755,0.3329999999999999,7,12.35
6834,114758,0.6121,4,7.38
6835,114763,0.3423,7,12.35
6836,114764,0.4871,5,10.69
6837,114784,0.989,1,1.54
6838,114794,0.6209,4,7.38
6839,114798,0.2135,8,12.68
6840,114816,0.7933,2,3.4
6841,114817,0.5957,4,7.38
6842,114818,0.7178,3,4.97
6843,114820,0.993,1,1.54
6844,114822,0.7313,2,3.4
6845,114825,0.413,6,11.87
6846,114828,0.4375,6,11.87
6847,114829,0.987,1,1.54
6848,114830,0.33,7,12.35
6849,114831,0.3087999999999999,7,12.35
6850,114832,0.2712,8,12.68
6851,114835,0.6174000000000001,4,7.38
6852,114836,0.5243,5,10.69
6853,114849,0.993,1,1.54
6854,114855,0.2534,8,12.68
6855,114857,0.6934999999999999,3,4.97
6856,114860,0.6989,3,4.97
6857,114862,0.3272,7,12.35
6858,114864,0.6911,3,4.97
6859,114867,0.986,1,1.54
6860,114893,0.7814,2,3.4
6861,114895,0.997,1,1.54
6862,114905,0.4536,5,10.69
6863,114907,0.991,1,1.54
6864,114928,0.993,1,1.54
6865,114940,0.5782,4,7.38
6866,114949,0.4911999999999999,5,10.69
6867,114952,0.5367000000000001,5,10.69
6868,114954,0.7125,3,4.97
6869,114959,0.989,1,1.54
6870,114980,0.998,1,1.54
6871,114983,0.3334,7,12.35
6872,114984,0.4587,5,10.69
6873,114997,0.7605,2,3.4
6874,114999,0.373,6,11.87
6875,115000,0.5631,4,7.38
6876,115006,0.2211,8,12.68
6877,115007,0.3152,7,12.35
6878,115011,0.6998000000000001,3,4.97
6879,115013,0.3431,7,12.35
6880,115014,0.6718000000000001,3,4.97
6881,115015,0.3605,7,12.35
6882,115016,0.5694,4,7.38
6883,115017,0.998,1,1.54
6884,115025,0.5205,5,10.69
6885,115028,0.695,3,4.97
6886,115046,0.99,1,1.54
6887,115069,0.4286,6,11.87
6888,115070,0.992,1,1.54
6889,115083,0.6893,3,4.97
6890,115084,0.3298,7,12.35
6891,115088,0.999,1,1.54
6892,115098,0.722,2,3.4
6893,115101,0.997,1,1.54
6894,115118,0.995,1,1.54
6895,115130,0.988,1,1.54
6896,115136,0.7384000000000001,2,3.4
6897,115139,0.7809999999999999,2,3.4
6898,115157,0.645,3,4.97
6899,115168,0.5522,4,7.38
6900,115169,0.255,8,12.68
6901,115171,0.992,1,1.54
6902,115175,0.4795,5,10.69
6903,115179,0.5103,5,10.69
6904,115180,0.994,1,1.54
6905,115206,0.7999,2,3.4
6906,115207,0.985,1,1.54
6907,115220,0.993,1,1.54
6908,115223,0.2249,8,12.68
6909,115235,0.985,1,1.54
6910,115252,0.5249,5,10.69
6911,115253,0.7195,3,4.97
6912,115268,0.986,1,1.54
6913,115274,0.998,1,1.54
6914,115276,0.2893,7,12.35
6915,115282,0.3824,6,11.87
6916,115286,0.3705,6,11.87
6917,115292,0.4226,6,11.87
6918,115293,0.999,1,1.54
6919,115299,0.1747,9,20.33
6920,115306,0.2057999999999999,8,12.68
6921,115307,0.997,1,1.54
6922,115309,0.7637,2,3.4
6923,115313,0.985,1,1.54
6924,115321,0.997,1,1.54
6925,115323,0.2946,7,12.35
6926,115330,0.539,5,10.69
6927,115332,0.3187,7,12.35
6928,115334,0.6241,4,7.38
6929,115336,0.5797,4,7.38
6930,115338,0.6678000000000001,3,4.97
6931,115339,0.6646,3,4.97
6932,115340,0.6867,3,4.97
6933,115342,0.5388000000000001,5,10.69
6934,115343,0.6147,4,7.38
6935,115345,0.5929,4,7.38
6936,115346,0.7739,2,3.4
6937,115347,0.2951,7,12.35
6938,115350,0.741,2,3.4
6939,115351,0.6256,4,7.38
6940,115370,0.4643,5,10.69
6941,115375,0.1687,9,20.33
6942,115376,0.7006999999999999,3,4.97
6943,115377,0.5633,4,7.38
6944,115379,0.5725,4,7.38
6945,115381,0.473,5,10.69
6946,115382,0.5368999999999999,5,10.69
6947,115383,0.4355,6,11.87
6948,115388,0.2982,7,12.35
6949,115390,0.989,1,1.54
6950,115400,0.989,1,1.54
6951,115426,0.6341,3,4.97
6952,115436,0.4,6,11.87
6953,115439,0.4551,5,10.69
6954,115455,0.5349,5,10.69
6955,115456,0.994,1,1.54
6956,115472,0.1737,9,20.33
6957,115474,0.991,1,1.54
6958,115504,0.7804000000000001,2,3.4
6959,115507,0.993,1,1.54
6960,115513,0.996,1,1.54
6961,115526,0.3977,6,11.87
6962,115533,0.4174,6,11.87
6963,115539,0.4052,6,11.87
6964,115541,0.6455,3,4.97
6965,115543,0.7434999999999999,2,3.4
6966,115549,0.987,1,1.54
6967,115561,0.7509999999999999,2,3.4
6968,115591,0.2578,8,12.68
6969,115605,0.2561,8,12.68
6970,115608,0.989,1,1.54
6971,115610,0.992,1,1.54
6972,115627,0.6701,3,4.97
6973,115629,0.3281,7,12.35
6974,115642,0.3550999999999999,7,12.35
6975,115644,0.4396,6,11.87
6976,115652,0.3873,6,11.87
6977,115663,0.3019,7,12.35
6978,115664,0.6171,4,7.38
6979,115667,0.7326999999999999,2,3.4
6980,115669,0.772,2,3.4
6981,115671,0.6587000000000001,3,4.97
6982,115672,0.5907,4,7.38
6983,115692,0.991,1,1.54
6984,115700,0.999,1,1.54
6985,115722,0.999,1,1.54
6986,115728,0.2632,8,12.68
6987,115733,0.6515000000000001,3,4.97
6988,115739,0.6439,3,4.97
6989,115762,0.99,1,1.54
6990,115774,0.28,7,12.35
6991,115775,0.5782,4,7.38
6992,115793,0.3985,6,11.87
6993,115794,0.7879999999999999,2,3.4
6994,115798,0.2332999999999999,8,12.68
6995,115799,0.7904000000000001,2,3.4
6996,115803,0.6849,3,4.97
6997,115807,0.723,2,3.4
6998,115809,0.2241,8,12.68
6999,115810,0.7509,2,3.4
7000,115813,0.5529,4,7.38
7001,115814,0.987,1,1.54
7002,115817,0.7076,3,4.97
7003,115819,0.4972999999999999,5,10.69
7004,115825,0.989,1,1.54
7005,115840,0.4557,5,10.69
7006,115844,0.988,1,1.54
7007,115854,0.992,1,1.54
7008,115873,0.2896,7,12.35
7009,115882,0.992,1,1.54
7010,115888,0.7683,2,3.4
7011,115891,0.999,1,1.54
7012,115908,0.2663,8,12.68
7013,115912,0.991,1,1.54
7014,115935,0.6391,3,4.97
7015,115936,0.5872999999999999,4,7.38
7016,115939,0.4043,6,11.87
7017,115940,0.7452,2,3.4
7018,115941,0.4552,5,10.69
7019,115951,0.995,1,1.54
7020,115955,0.3779,6,11.87
7021,115962,0.5046,5,10.69
7022,115966,0.999,1,1.54
7023,115976,0.4426,6,11.87
7024,115995,0.995,1,1.54
7025,116003,0.6469,3,4.97
7026,116004,0.537,5,10.69
7027,116016,0.987,1,1.54
7028,116017,0.2153999999999999,8,12.68
7029,116019,0.4094,6,11.87
7030,116020,0.653,3,4.97
7031,116022,0.7805,2,3.4
7032,116023,0.7753,2,3.4
7033,116026,0.995,1,1.54
7034,116034,0.5317000000000001,5,10.69
7035,116051,0.6524,3,4.97
7036,116073,0.999,1,1.54
7037,116079,0.7222,2,3.4
7038,116080,0.996,1,1.54
7039,116087,0.7487999999999999,2,3.4
7040,116094,0.5843,4,7.38
7041,116096,0.7117,3,4.97
7042,116099,0.6472,3,4.97
7043,116101,0.6476999999999999,3,4.97
7044,116104,0.2337999999999999,8,12.68
7045,116128,0.4125999999999999,6,11.87
7046,116129,0.7587999999999999,2,3.4
7047,116133,0.2789999999999999,7,12.35
7048,116138,0.3296,7,12.35
7049,116151,0.5909,4,7.38
7050,116159,0.985,1,1.54
7051,116172,0.997,1,1.54
7052,116177,0.5574,4,7.38
7053,116178,0.7165,3,4.97
7054,116180,0.2794999999999999,7,12.35
7055,116181,0.3731,6,11.87
7056,116183,0.987,1,1.54
7057,116201,0.4118,6,11.87
7058,116212,0.28,7,12.35
7059,116214,0.4705,5,10.69
7060,116217,0.7741,2,3.4
7061,116225,0.992,1,1.54
7062,116241,0.298,7,12.35
7063,116246,0.996,1,1.54
7064,116259,0.1677,9,20.33
7065,116261,0.2256,8,12.68
7066,116264,0.6067,4,7.38
7067,116265,0.3006,7,12.35
7068,116266,0.4029,6,11.87
7069,116269,0.3332,7,12.35
7070,116270,0.5765,4,7.38
7071,116271,0.7041,3,4.97
7072,116272,0.991,1,1.54
7073,116280,0.996,1,1.54
7074,116288,0.3544,7,12.35
7075,116315,0.985,1,1.54
7076,116326,0.99,1,1.54
7077,116329,0.991,1,1.54
7078,116350,0.995,1,1.54
7079,116356,0.991,1,1.54
7080,116366,0.5317000000000001,5,10.69
7081,116372,0.999,1,1.54
7082,116387,0.2463,8,12.68
7083,116390,0.2567,8,12.68
7084,116392,0.494,5,10.69
7085,116393,0.4243,6,11.87
7086,116396,0.6568,3,4.97
7087,116408,0.2043,8,12.68
7088,116409,0.366,6,11.87
7089,116410,0.4224,6,11.87
7090,116411,0.5287,5,10.69
7091,116412,0.4807,5,10.69
7092,116413,0.5119,5,10.69
7093,116422,0.6035,4,7.38
7094,116437,0.7862,2,3.4
7095,116439,0.708,3,4.97
7096,116440,0.0895,10,22.69
7097,116449,0.996,1,1.54
7098,116462,0.987,1,1.54
7099,116473,0.3051,7,12.35
7100,116474,0.2747,8,12.68
7101,116475,0.4453,6,11.87
7102,116476,0.4281,6,11.87
7103,116477,0.995,1,1.54
7104,116479,0.4432999999999999,6,11.87
7105,116480,0.6019,4,7.38
7106,116481,0.632,3,4.97
7107,116485,0.989,1,1.54
7108,116500,0.5287,5,10.69
7109,116509,0.7412000000000001,2,3.4
7110,116514,0.5733,4,7.38
7111,116515,0.4886999999999999,5,10.69
7112,116516,0.2762,7,12.35
7113,116518,0.7362000000000001,2,3.4
7114,116519,0.2208999999999999,8,12.68
7115,116521,0.4929,5,10.69
7116,116522,0.3286,7,12.35
7117,116524,0.4539,5,10.69
7118,116526,0.2515,8,12.68
7119,116528,0.5,5,10.69
7120,116529,0.3072,7,12.35
7121,116530,0.987,1,1.54
7122,116541,0.2995,7,12.35
7123,116542,0.3616,6,11.87
7124,116545,0.986,1,1.54
7125,116572,0.3597999999999999,7,12.35
7126,116573,0.2748,7,12.35
7127,116587,0.5626,4,7.38
7128,116593,0.2062,8,12.68
7129,116600,0.987,1,1.54
7130,116612,0.7561,2,3.4
7131,116622,0.5729,4,7.38
7132,116623,0.4671,5,10.69
7133,116630,0.6131,4,7.38
7134,116631,0.7306,2,3.4
7135,116633,0.996,1,1.54
7136,116635,0.7191,3,4.97
7137,116636,0.6604000000000001,3,4.97
7138,116639,0.2041,8,12.68
7139,116643,0.2372,8,12.68
7140,116645,0.6626000000000001,3,4.97
7141,116654,0.3485,7,12.35
7142,116660,0.989,1,1.54
7143,116668,0.455,5,10.69
7144,116670,0.6635,3,4.97
7145,116671,0.5103,5,10.69
7146,116673,0.5514,4,7.38
7147,116674,0.3996,6,11.87
7148,116676,0.3435,7,12.35
7149,116686,0.999,1,1.54
7150,116696,0.991,1,1.54
7151,116715,0.989,1,1.54
7152,116726,0.3379,7,12.35
7153,116732,0.986,1,1.54
7154,116741,0.4184,6,11.87
7155,116742,0.5203,5,10.69
7156,116743,0.6781,3,4.97
7157,116747,0.5881000000000001,4,7.38
7158,116749,0.3804,6,11.87
7159,116753,0.4946,5,10.69
7160,116766,0.994,1,1.54
7161,116772,0.986,1,1.54
7162,116779,0.985,1,1.54
7163,116787,0.987,1,1.54
7164,116796,0.2561,8,12.68
7165,116807,0.7106,3,4.97
7166,116808,0.4551,5,10.69
7167,116809,0.3826,6,11.87
7168,116811,0.5745,4,7.38
7169,116813,0.4972,5,10.69
7170,116817,0.986,1,1.54
7171,116831,0.995,1,1.54
7172,116840,0.3167999999999999,7,12.35
7173,116844,0.6032,4,7.38
7174,116845,0.7093,3,4.97
7175,116846,0.3249,7,12.35
7176,116847,0.7479,2,3.4
7177,116848,0.3889,6,11.87
7178,116849,0.7218000000000001,2,3.4
7179,116850,0.5287,5,10.69
7180,116851,0.2323,8,12.68
7181,116852,0.3297,7,12.35
7182,116853,0.7639,2,3.4
7183,116856,0.5921,4,7.38
7184,116857,0.2314,8,12.68
7185,116858,0.0785,10,22.69
7186,116859,0.3507,7,12.35
7187,116860,0.2908,7,12.35
7188,116861,0.4318999999999999,6,11.87
7189,116869,0.7006,3,4.97
7190,116872,0.2373999999999999,8,12.68
7191,116874,0.1697,9,20.33
7192,116881,0.4846,5,10.69
7193,116882,0.6926000000000001,3,4.97
7194,116886,0.996,1,1.54
7195,116894,0.4048,6,11.87
7196,116901,0.6831,3,4.97
7197,116902,0.3093,7,12.35
7198,116903,0.7099,3,4.97
7199,116905,0.6071,4,7.38
7200,116906,0.999,1,1.54
7201,116931,0.7722,2,3.4
7202,116934,0.996,1,1.54
7203,116943,0.986,1,1.54
7204,116959,0.5287000000000001,5,10.69
7205,116965,0.4311999999999999,6,11.87
7206,116966,0.2326,8,12.68
7207,116967,0.995,1,1.54
7208,116973,0.6917,3,4.97
7209,116975,0.6904,3,4.97
7210,116977,0.3458,7,12.35
7211,116985,0.4192,6,11.87
7212,116986,0.337,7,12.35
7213,116988,0.6547,3,4.97
7214,116989,0.2673,8,12.68
7215,116990,0.3571,7,12.35
7216,116993,0.997,1,1.54
7217,117013,0.6045,4,7.38
7218,117015,0.5361,5,10.69
7219,117016,0.6914,3,4.97
7220,117017,0.5096,5,10.69
7221,117019,0.4577,5,10.69
7222,117021,0.3536999999999999,7,12.35
7223,117022,0.4999,5,10.69
7224,117024,0.5934,4,7.38
7225,117025,0.995,1,1.54
7226,117038,0.993,1,1.54
7227,117045,0.991,1,1.54
7228,117057,0.7047,3,4.97
7229,117079,0.989,1,1.54
7230,117095,0.986,1,1.54
7231,117107,0.4788,5,10.69
7232,117108,0.3339999999999999,7,12.35
7233,117120,0.999,1,1.54
7234,117136,0.99,1,1.54
7235,117151,0.1717,9,20.33
7236,117152,0.988,1,1.54
7237,117165,0.6914,3,4.97
7238,117173,0.291,7,12.35
7239,117186,0.991,1,1.54
7240,117195,0.987,1,1.54
7241,117206,0.3173,7,12.35
7242,117208,0.992,1,1.54
7243,117214,0.6065999999999999,4,7.38
7244,117216,0.3754,6,11.87
7245,117217,0.2055,8,12.68
7246,117220,0.2598999999999999,8,12.68
7247,117222,0.286,7,12.35
7248,117223,0.7693000000000001,2,3.4
7249,117226,0.3302,7,12.35
7250,117228,0.4996,5,10.69
7251,117229,0.4437,6,11.87
7252,117249,0.4724,5,10.69
7253,117250,0.6953,3,4.97
7254,117252,0.4604,5,10.69
7255,117256,0.988,1,1.54
7256,117265,0.986,1,1.54
7257,117278,0.7787999999999999,2,3.4
7258,117282,0.4256,6,11.87
7259,117288,0.3754,6,11.87
7260,117291,0.3872,6,11.87
7261,117293,0.995,1,1.54
7262,117298,0.985,1,1.54
7263,117309,0.6278,4,7.38
7264,117310,0.3486,7,12.35
7265,117312,0.5338,5,10.69
7266,117339,0.6349,3,4.97
7267,117345,0.3312,7,12.35
7268,117347,0.986,1,1.54
7269,117386,0.985,1,1.54
7270,117393,0.2034,8,12.68
7271,117394,0.3182999999999999,7,12.35
7272,117395,0.2132,8,12.68
7273,117396,0.6955,3,4.97
7274,117401,0.6744,3,4.97
7275,117403,0.999,1,1.54
7276,117439,0.989,1,1.54
7277,117460,0.988,1,1.54
7278,117470,0.986,1,1.54
7279,117482,0.7186,3,4.97
7280,117502,0.992,1,1.54
7281,117522,0.992,1,1.54
7282,117541,0.742,2,3.4
7283,117542,0.5569,4,7.38
7284,117544,0.3056,7,12.35
7285,117547,0.2144,8,12.68
7286,117548,0.534,5,10.69
7287,117549,0.4858,5,10.69
7288,117550,0.6674,3,4.97
7289,117551,0.7017,3,4.97
7290,117552,0.2789,7,12.35
7291,117554,0.5697,4,7.38
7292,117556,0.6228,4,7.38
7293,117568,0.993,1,1.54
7294,117575,0.992,1,1.54
7295,117578,0.999,1,1.54
7296,117613,0.2057999999999999,8,12.68
7297,117614,0.6901999999999999,3,4.97
7298,117617,0.5424,5,10.69
7299,117627,0.5659000000000001,4,7.38
7300,117635,0.6681999999999999,3,4.97
7301,117645,0.4431,6,11.87
7302,117661,0.6227,4,7.38
7303,117664,0.5382,5,10.69
7304,117665,0.3042,7,12.35
7305,117671,0.2673,8,12.68
7306,117710,0.7818,2,3.4
7307,117714,0.5625,4,7.38
7308,117717,0.5598,4,7.38
7309,117720,0.5672,4,7.38
7310,117723,0.5379,5,10.69
7311,117726,0.5928,4,7.38
7312,117727,0.2196999999999999,8,12.68
7313,117728,0.998,1,1.54
7314,117744,0.999,1,1.54
7315,117789,0.2582,8,12.68
7316,117791,0.5307,5,10.69
7317,117807,0.7176,3,4.97
7318,117808,0.994,1,1.54
7319,117813,0.6565000000000001,3,4.97
7320,117816,0.6203,4,7.38
7321,117828,0.2255,8,12.68
7322,117831,0.991,1,1.54
7323,117834,0.993,1,1.54
7324,117835,0.2391,8,12.68
7325,117839,0.6219,4,7.38
7326,117846,0.406,6,11.87
7327,117871,0.995,1,1.54
7328,117875,0.5961,4,7.38
7329,117876,0.7012999999999999,3,4.97
7330,117877,0.2112,8,12.68
7331,117878,0.998,1,1.54
7332,117887,0.575,4,7.38
7333,117889,0.664,3,4.97
7334,117907,0.1797,9,20.33
7335,117917,0.288,7,12.35
7336,117919,0.2286,8,12.68
7337,117920,0.4587,5,10.69
7338,117921,0.998,1,1.54
7339,117922,0.5758,4,7.38
7340,117923,0.4779,5,10.69
7341,117925,0.5539000000000001,4,7.38
7342,117926,0.3438,7,12.35
7343,117927,0.4367,6,11.87
7344,117937,0.988,1,1.54
7345,117946,0.996,1,1.54
7346,117949,0.987,1,1.54
7347,117950,0.4202,6,11.87
7348,117951,0.997,1,1.54
7349,117959,0.986,1,1.54
7350,117965,0.2080999999999999,8,12.68
7351,117969,0.3055,7,12.35
7352,117971,0.3632,6,11.87
7353,117973,0.2025,8,12.68
7354,117977,0.998,1,1.54
7355,117986,0.6299,4,7.38
7356,117988,0.3289,7,12.35
7357,117989,0.995,1,1.54
7358,117991,0.6644,3,4.97
7359,117998,0.6698999999999999,3,4.97
7360,117999,0.985,1,1.54
7361,118005,0.2863,7,12.35
7362,118023,0.5197999999999999,5,10.69
7363,118026,0.2996999999999999,7,12.35
7364,118029,0.4996,5,10.69
7365,118030,0.1697,9,20.33
7366,118031,0.4769,5,10.69
7367,118033,0.3390999999999999,7,12.35
7368,118036,0.4738,5,10.69
7369,118041,0.99,1,1.54
7370,118073,0.4874,5,10.69
7371,118075,0.4127,6,11.87
7372,118076,0.4247999999999999,6,11.87
7373,118077,0.6503,3,4.97
7374,118078,0.6496999999999999,3,4.97
7375,118079,0.4825,5,10.69
7376,118080,0.4503999999999999,6,11.87
7377,118081,0.7802,2,3.4
7378,118082,0.3978,6,11.87
7379,118084,0.994,1,1.54
7380,118091,0.988,1,1.54
7381,118106,0.3045,7,12.35
7382,118110,0.7078,3,4.97
7383,118111,0.4193,6,11.87
7384,118121,0.992,1,1.54
7385,118133,0.5304,5,10.69
7386,118138,0.362,6,11.87
7387,118140,0.2476,8,12.68
7388,118159,0.99,1,1.54
7389,118166,0.995,1,1.54
7390,118174,0.5921,4,7.38
