tipoMensaje,leyenda,folioConsulta
2,Respuesta exitosa de otras SIC´s,1180662126
2,Respuesta exitosa de otras SIC´s,1180661112
2,Respuesta exitosa de otras SIC´s,1180659702
2,Respuesta exitosa de otras SIC´s,1180662575
2,Respuesta exitosa de otras SIC´s,1180659827
2,Respuesta exitosa de otras SIC´s,1180662167
2,Respuesta exitosa de otras SIC´s,1180662545
2,Respuesta exitosa de otras SIC´s,1180723757
2,Respuesta exitosa de otras SIC´s,1180707999
2,Respuesta exitosa de otras SIC´s,1180708685
2,Respuesta exitosa de otras SIC´s,1180707300
2,Respuesta exitosa de otras SIC´s,1180705423
2,Respuesta exitosa de otras SIC´s,1180724143
2,Respuesta exitosa de otras SIC´s,1180709067
2,Respuesta exitosa de otras SIC´s,1180724576
2,Respuesta exitosa de otras SIC´s,1180707618
2,Respuesta exitosa de otras SIC´s,1180723812
2,Respuesta exitosa de otras SIC´s,1180729112
2,Respuesta exitosa de otras SIC´s,1180729076
2,Respuesta exitosa de otras SIC´s,1180727832
2,Respuesta exitosa de otras SIC´s,1180740908
2,Respuesta exitosa de otras SIC´s,1180740948
2,Respuesta exitosa de otras SIC´s,1180727127
2,Respuesta exitosa de otras SIC´s,1180804189
2,Respuesta exitosa de otras SIC´s,1180804646
2,Respuesta exitosa de otras SIC´s,1180845066
2,Respuesta exitosa de otras SIC´s,1180867705
2,Respuesta exitosa de otras SIC´s,1180888886
2,Respuesta exitosa de otras SIC´s,1180895784
2,Respuesta exitosa de otras SIC´s,1180865955
2,Respuesta exitosa de otras SIC´s,1180911871
2,Respuesta exitosa de otras SIC´s,1180911681
2,Respuesta exitosa de otras SIC´s,1180911633
2,Respuesta exitosa de otras SIC´s,1181134162
2,Respuesta exitosa de otras SIC´s,1181138876
2,Respuesta exitosa de otras SIC´s,1181155150
2,Respuesta exitosa de otras SIC´s,1181158053
2,Respuesta exitosa de otras SIC´s,1181155108
2,Respuesta exitosa de otras SIC´s,1181156094
2,Respuesta exitosa de otras SIC´s,1181157343
2,Respuesta exitosa de otras SIC´s,1181155094
2,Respuesta exitosa de otras SIC´s,1181157301
2,Respuesta exitosa de otras SIC´s,1181158109
2,Respuesta exitosa de otras SIC´s,1181156108
2,Respuesta exitosa de otras SIC´s,1181164281
2,Respuesta exitosa de otras SIC´s,1181170860
2,Respuesta exitosa de otras SIC´s,1181158633
2,Respuesta exitosa de otras SIC´s,1181161345
2,Respuesta exitosa de otras SIC´s,1181170816
2,Respuesta exitosa de otras SIC´s,1181161230
2,Respuesta exitosa de otras SIC´s,1181163900
2,Respuesta exitosa de otras SIC´s,1181185672
2,Respuesta exitosa de otras SIC´s,1181237016
2,Respuesta exitosa de otras SIC´s,1181250923
2,Respuesta exitosa de otras SIC´s,1181280448
2,Respuesta exitosa de otras SIC´s,1181250877
2,Respuesta exitosa de otras SIC´s,1181252164
2,Respuesta exitosa de otras SIC´s,1181259157
2,Respuesta exitosa de otras SIC´s,1181260080
2,Respuesta exitosa de otras SIC´s,1181266100
2,Respuesta exitosa de otras SIC´s,1181251689
2,Respuesta exitosa de otras SIC´s,1181262192
2,Respuesta exitosa de otras SIC´s,1181285716
2,Respuesta exitosa de otras SIC´s,1181285799
2,Respuesta exitosa de otras SIC´s,1181332001
2,Respuesta exitosa de otras SIC´s,1181329642
2,Respuesta exitosa de otras SIC´s,1181329366
2,Respuesta exitosa de otras SIC´s,1181362925
2,Respuesta exitosa de otras SIC´s,1181346950
2,Respuesta exitosa de otras SIC´s,1181362787
2,Respuesta exitosa de otras SIC´s,1181316316
2,Respuesta exitosa de otras SIC´s,1181369948
2,Respuesta exitosa de otras SIC´s,1181383177
2,Respuesta exitosa de otras SIC´s,1181389034
2,Respuesta exitosa de otras SIC´s,1181401114
2,Respuesta exitosa de otras SIC´s,1181401012
2,Respuesta exitosa de otras SIC´s,1181428565
2,Respuesta exitosa de otras SIC´s,1181408866
2,Respuesta exitosa de otras SIC´s,1181421496
2,Respuesta exitosa de otras SIC´s,1181418500
2,Respuesta exitosa de otras SIC´s,1181420953
2,Respuesta exitosa de otras SIC´s,1181419681
2,Respuesta exitosa de otras SIC´s,1181420450
2,Respuesta exitosa de otras SIC´s,1181428568
2,Respuesta exitosa de otras SIC´s,1181403390
2,Respuesta exitosa de otras SIC´s,1181430972
2,Respuesta exitosa de otras SIC´s,1181419760
2,Respuesta exitosa de otras SIC´s,1181446304
2,Respuesta exitosa de otras SIC´s,1181440919
2,Respuesta exitosa de otras SIC´s,1181452758
2,Respuesta exitosa de otras SIC´s,1181433870
2,Respuesta exitosa de otras SIC´s,1181453483
2,Respuesta exitosa de otras SIC´s,1181438635
2,Respuesta exitosa de otras SIC´s,1181438772
2,Respuesta exitosa de otras SIC´s,1181443209
2,Respuesta exitosa de otras SIC´s,1181455873
2,Respuesta exitosa de otras SIC´s,1181460122
2,Respuesta exitosa de otras SIC´s,1181457528
2,Respuesta exitosa de otras SIC´s,1181457228
2,Respuesta exitosa de otras SIC´s,1181465358
2,Respuesta exitosa de otras SIC´s,1181463803
2,Respuesta exitosa de otras SIC´s,1181462059
2,Respuesta exitosa de otras SIC´s,1181467459
2,Respuesta exitosa de otras SIC´s,1181521373
2,Respuesta exitosa de otras SIC´s,1181523980
2,Respuesta exitosa de otras SIC´s,1181523792
2,Respuesta exitosa de otras SIC´s,1181553676
2,Respuesta exitosa de otras SIC´s,1181528713
2,Respuesta exitosa de otras SIC´s,1181556182
2,Respuesta exitosa de otras SIC´s,1181522138
2,Respuesta exitosa de otras SIC´s,1181556065
2,Respuesta exitosa de otras SIC´s,1181547719
2,Respuesta exitosa de otras SIC´s,1181549702
2,Respuesta exitosa de otras SIC´s,1181538930
2,Respuesta exitosa de otras SIC´s,1181521821
2,Respuesta exitosa de otras SIC´s,1181552589
2,Respuesta exitosa de otras SIC´s,1181556009
2,Respuesta exitosa de otras SIC´s,1181561372
2,Respuesta exitosa de otras SIC´s,1181574809
2,Respuesta exitosa de otras SIC´s,1181578703
2,Respuesta exitosa de otras SIC´s,1181574760
2,Respuesta exitosa de otras SIC´s,1181570396
2,Respuesta exitosa de otras SIC´s,1181566349
2,Respuesta exitosa de otras SIC´s,1181612312
2,Respuesta exitosa de otras SIC´s,1181613799
2,Respuesta exitosa de otras SIC´s,1181612590
2,Respuesta exitosa de otras SIC´s,1181606487
2,Respuesta exitosa de otras SIC´s,1181606092
2,Respuesta exitosa de otras SIC´s,1181613474
2,Respuesta exitosa de otras SIC´s,1181940229
2,Respuesta exitosa de otras SIC´s,1181939638
2,Respuesta exitosa de otras SIC´s,1181964496
2,Respuesta exitosa de otras SIC´s,1181958880
2,Respuesta exitosa de otras SIC´s,1181948432
2,Respuesta exitosa de otras SIC´s,1181945743
2,Respuesta exitosa de otras SIC´s,1181955096
2,Respuesta exitosa de otras SIC´s,1181948638
2,Respuesta exitosa de otras SIC´s,1181945834
2,Respuesta exitosa de otras SIC´s,1181955038
2,Respuesta exitosa de otras SIC´s,1181945826
2,Respuesta exitosa de otras SIC´s,1181961625
2,Respuesta exitosa de otras SIC´s,1181950762
2,No se obtuvo respuesta de otras SIC´s,1181948695
2,Respuesta exitosa de otras SIC´s,1181946611
2,Respuesta exitosa de otras SIC´s,1182016454
2,Respuesta exitosa de otras SIC´s,1182016400
2,Respuesta exitosa de otras SIC´s,1182005794
2,Respuesta exitosa de otras SIC´s,1182005439
2,Respuesta exitosa de otras SIC´s,1182029547
2,Respuesta exitosa de otras SIC´s,1182025636
2,Respuesta exitosa de otras SIC´s,1182042044
2,Respuesta exitosa de otras SIC´s,1182026184
2,Respuesta exitosa de otras SIC´s,1182029565
2,Respuesta exitosa de otras SIC´s,1182047162
2,Respuesta exitosa de otras SIC´s,1182059190
2,Respuesta exitosa de otras SIC´s,1182070490
2,Respuesta exitosa de otras SIC´s,1182065961
2,Respuesta exitosa de otras SIC´s,1182059229
2,Respuesta exitosa de otras SIC´s,1182067187
2,Respuesta exitosa de otras SIC´s,1182101073
2,Respuesta exitosa de otras SIC´s,1182074130
2,Respuesta exitosa de otras SIC´s,1182091939
2,Respuesta exitosa de otras SIC´s,1182088477
2,Respuesta exitosa de otras SIC´s,1182101007
2,Respuesta exitosa de otras SIC´s,1182170512
2,Respuesta exitosa de otras SIC´s,1182181070
2,Respuesta exitosa de otras SIC´s,1182257218
2,Respuesta exitosa de otras SIC´s,1182253726
2,Respuesta exitosa de otras SIC´s,1182253680
2,Respuesta exitosa de otras SIC´s,1182264939
2,Respuesta exitosa de otras SIC´s,1182264974
2,Respuesta exitosa de otras SIC´s,1182253641
2,Respuesta exitosa de otras SIC´s,1182269748
2,Respuesta exitosa de otras SIC´s,1182289549
2,Respuesta exitosa de otras SIC´s,1182269720
2,Respuesta exitosa de otras SIC´s,1182294347
2,Respuesta exitosa de otras SIC´s,1182332752
2,Respuesta exitosa de otras SIC´s,1182326734
2,Respuesta exitosa de otras SIC´s,1182320425
2,Respuesta exitosa de otras SIC´s,1182366363
2,Respuesta exitosa de otras SIC´s,1182366291
2,Respuesta exitosa de otras SIC´s,1182366217
2,Respuesta exitosa de otras SIC´s,1182366307
2,Respuesta exitosa de otras SIC´s,1182366320
2,Respuesta exitosa de otras SIC´s,1182366275
2,Respuesta exitosa de otras SIC´s,1182366243
2,Respuesta exitosa de otras SIC´s,1182435348
2,Respuesta exitosa de otras SIC´s,1182450848
2,Respuesta exitosa de otras SIC´s,1182435403
2,Respuesta exitosa de otras SIC´s,1182445824
2,Respuesta exitosa de otras SIC´s,1182462896
2,Respuesta exitosa de otras SIC´s,1182463209
2,Respuesta exitosa de otras SIC´s,1182463290
2,Respuesta exitosa de otras SIC´s,1182463544
2,Respuesta exitosa de otras SIC´s,1182462788
2,Respuesta exitosa de otras SIC´s,1182462677
2,Respuesta exitosa de otras SIC´s,1182463434
2,Respuesta exitosa de otras SIC´s,1182468053
2,Respuesta exitosa de otras SIC´s,1182463362
2,Respuesta exitosa de otras SIC´s,1182463603
2,Respuesta exitosa de otras SIC´s,1182715627
2,Respuesta exitosa de otras SIC´s,1182714508
2,Respuesta exitosa de otras SIC´s,1182715395
2,Respuesta exitosa de otras SIC´s,1182716052
2,Respuesta exitosa de otras SIC´s,1182715209
2,Respuesta exitosa de otras SIC´s,1182714682
2,Respuesta exitosa de otras SIC´s,1182714361
2,Respuesta exitosa de otras SIC´s,1182714335
2,Respuesta exitosa de otras SIC´s,1182716259
2,Respuesta exitosa de otras SIC´s,1182724759
2,Respuesta exitosa de otras SIC´s,1182725003
2,Respuesta exitosa de otras SIC´s,1182765953
2,Respuesta exitosa de otras SIC´s,1182766447
2,Respuesta exitosa de otras SIC´s,1182759575
2,Respuesta exitosa de otras SIC´s,1182767719
2,Respuesta exitosa de otras SIC´s,1182768346
2,Respuesta exitosa de otras SIC´s,1182759554
2,Respuesta exitosa de otras SIC´s,1182759588
2,Respuesta exitosa de otras SIC´s,1182765055
2,Respuesta exitosa de otras SIC´s,1182765521
2,Respuesta exitosa de otras SIC´s,1182759526
2,Respuesta exitosa de otras SIC´s,1182759618
2,Respuesta exitosa de otras SIC´s,1182767319
2,Respuesta exitosa de otras SIC´s,1182767808
2,Respuesta exitosa de otras SIC´s,1182767997
2,Respuesta exitosa de otras SIC´s,1182789282
2,Respuesta exitosa de otras SIC´s,1182804901
2,Respuesta exitosa de otras SIC´s,1182805496
2,Respuesta exitosa de otras SIC´s,1182806050
2,Respuesta exitosa de otras SIC´s,1182803760
2,Respuesta exitosa de otras SIC´s,1182798031
2,Respuesta exitosa de otras SIC´s,1182803587
2,Respuesta exitosa de otras SIC´s,1182798171
2,Respuesta exitosa de otras SIC´s,1182807013
2,Respuesta exitosa de otras SIC´s,1182798068
2,Respuesta exitosa de otras SIC´s,1182814133
2,Respuesta exitosa de otras SIC´s,1182805532
2,Respuesta exitosa de otras SIC´s,1182814212
2,Respuesta exitosa de otras SIC´s,1182803733
2,Respuesta exitosa de otras SIC´s,1182814234
2,Respuesta exitosa de otras SIC´s,1182814163
2,Respuesta exitosa de otras SIC´s,1182804414
2,Respuesta exitosa de otras SIC´s,1182814164
2,Respuesta exitosa de otras SIC´s,1182806088
2,Respuesta exitosa de otras SIC´s,1182803718
2,Respuesta exitosa de otras SIC´s,1182802385
2,Respuesta exitosa de otras SIC´s,1182826640
2,Respuesta exitosa de otras SIC´s,1182839193
2,Respuesta exitosa de otras SIC´s,1182844973
2,Respuesta exitosa de otras SIC´s,1182822406
2,Respuesta exitosa de otras SIC´s,1182852796
2,Respuesta exitosa de otras SIC´s,1182846374
2,Respuesta exitosa de otras SIC´s,1182847994
2,Respuesta exitosa de otras SIC´s,1182848005
2,Respuesta exitosa de otras SIC´s,1182861291
2,Respuesta exitosa de otras SIC´s,1182861912
2,Respuesta exitosa de otras SIC´s,1182848060
2,Respuesta exitosa de otras SIC´s,1182847957
2,Respuesta exitosa de otras SIC´s,1182847978
2,Respuesta exitosa de otras SIC´s,1182848042
2,Respuesta exitosa de otras SIC´s,1182877388
2,Respuesta exitosa de otras SIC´s,1182892933
2,Respuesta exitosa de otras SIC´s,1182889150
2,Respuesta exitosa de otras SIC´s,1182892865
2,Respuesta exitosa de otras SIC´s,1182910021
2,Respuesta exitosa de otras SIC´s,1182934740
2,Respuesta exitosa de otras SIC´s,1182935219
2,Respuesta exitosa de otras SIC´s,1182965336
2,Respuesta exitosa de otras SIC´s,1182965382
2,Respuesta exitosa de otras SIC´s,1182962266
2,Respuesta exitosa de otras SIC´s,1182994832
2,Respuesta exitosa de otras SIC´s,1182995064
2,Respuesta exitosa de otras SIC´s,1182994814
2,Respuesta exitosa de otras SIC´s,1182981428
2,Respuesta exitosa de otras SIC´s,1182981173
2,Respuesta exitosa de otras SIC´s,1182994986
2,Respuesta exitosa de otras SIC´s,1182994992
2,Respuesta exitosa de otras SIC´s,1182994796
2,Respuesta exitosa de otras SIC´s,1182994908
2,Respuesta exitosa de otras SIC´s,1182995038
2,Respuesta exitosa de otras SIC´s,1182995017
2,Respuesta exitosa de otras SIC´s,1182994941
2,Respuesta exitosa de otras SIC´s,1182995083
2,Respuesta exitosa de otras SIC´s,1182981305
2,Respuesta exitosa de otras SIC´s,1182980644
2,Respuesta exitosa de otras SIC´s,1182980996
2,Respuesta exitosa de otras SIC´s,1182980896
2,Respuesta exitosa de otras SIC´s,1182994815
2,Respuesta exitosa de otras SIC´s,1182980760
2,Respuesta exitosa de otras SIC´s,1183007201
2,Respuesta exitosa de otras SIC´s,1183050996
2,Respuesta exitosa de otras SIC´s,1183058917
2,Respuesta exitosa de otras SIC´s,1183058859
2,Respuesta exitosa de otras SIC´s,1183096679
2,Respuesta exitosa de otras SIC´s,1183085695
2,Respuesta exitosa de otras SIC´s,1183096647
2,Respuesta exitosa de otras SIC´s,1183119885
2,Respuesta exitosa de otras SIC´s,1183107465
2,Respuesta exitosa de otras SIC´s,1183119764
2,Respuesta exitosa de otras SIC´s,1183102493
2,Respuesta exitosa de otras SIC´s,1183112382
2,Respuesta exitosa de otras SIC´s,1183109213
2,Respuesta exitosa de otras SIC´s,1183119850
2,Respuesta exitosa de otras SIC´s,1183102508
2,Respuesta exitosa de otras SIC´s,1183130566
2,Respuesta exitosa de otras SIC´s,1183131022
2,Respuesta exitosa de otras SIC´s,1183142906
2,Respuesta exitosa de otras SIC´s,1183125554
2,Respuesta exitosa de otras SIC´s,1183142970
2,Respuesta exitosa de otras SIC´s,1183142964
2,Respuesta exitosa de otras SIC´s,1183169293
2,Respuesta exitosa de otras SIC´s,1183169097
2,Respuesta exitosa de otras SIC´s,1183179224
2,Respuesta exitosa de otras SIC´s,1183179133
2,Respuesta exitosa de otras SIC´s,1183192786
2,Respuesta exitosa de otras SIC´s,1183508186
2,Respuesta exitosa de otras SIC´s,1183510858
2,Respuesta exitosa de otras SIC´s,1183549646
2,Respuesta exitosa de otras SIC´s,1183543480
2,Respuesta exitosa de otras SIC´s,1183549607
2,Respuesta exitosa de otras SIC´s,1183562255
2,Respuesta exitosa de otras SIC´s,1183562090
2,Respuesta exitosa de otras SIC´s,1183575921
2,Respuesta exitosa de otras SIC´s,1183610167
2,Respuesta exitosa de otras SIC´s,1183610210
2,Respuesta exitosa de otras SIC´s,1183628519
2,Respuesta exitosa de otras SIC´s,1183629484
2,Respuesta exitosa de otras SIC´s,1183636436
2,Respuesta exitosa de otras SIC´s,1183627453
2,Respuesta exitosa de otras SIC´s,1183629085
2,Respuesta exitosa de otras SIC´s,1183630155
2,Respuesta exitosa de otras SIC´s,1183626610
2,Respuesta exitosa de otras SIC´s,1183629797
2,Respuesta exitosa de otras SIC´s,1183627892
2,Respuesta exitosa de otras SIC´s,1183630449
2,Respuesta exitosa de otras SIC´s,1183703621
2,Respuesta exitosa de otras SIC´s,1183718372
2,Respuesta exitosa de otras SIC´s,1183731483
2,Respuesta exitosa de otras SIC´s,1183731521
2,Respuesta exitosa de otras SIC´s,1183766595
2,Respuesta exitosa de otras SIC´s,1183769502
2,Respuesta exitosa de otras SIC´s,1183758702
2,Respuesta exitosa de otras SIC´s,1183769516
2,Respuesta exitosa de otras SIC´s,1183769483
2,Respuesta exitosa de otras SIC´s,1183766545
2,Respuesta exitosa de otras SIC´s,1183784291
2,Respuesta exitosa de otras SIC´s,1183773709
2,Respuesta exitosa de otras SIC´s,1183773728
2,Respuesta exitosa de otras SIC´s,1183784332
2,Respuesta exitosa de otras SIC´s,1183792756
2,Respuesta exitosa de otras SIC´s,1183784267
2,Respuesta exitosa de otras SIC´s,1183809928
2,Respuesta exitosa de otras SIC´s,1183809998
2,Respuesta exitosa de otras SIC´s,1183809987
2,Respuesta exitosa de otras SIC´s,1183854833
2,Respuesta exitosa de otras SIC´s,1183854802
2,Respuesta exitosa de otras SIC´s,1183893221
2,Respuesta exitosa de otras SIC´s,1183893152
2,Respuesta exitosa de otras SIC´s,1183914625
2,Respuesta exitosa de otras SIC´s,1183942671
2,Respuesta exitosa de otras SIC´s,1183928695
2,Respuesta exitosa de otras SIC´s,1183936964
2,Respuesta exitosa de otras SIC´s,1183931423
2,Respuesta exitosa de otras SIC´s,1183936577
2,Respuesta exitosa de otras SIC´s,1183936477
2,Respuesta exitosa de otras SIC´s,1183928732
2,Respuesta exitosa de otras SIC´s,1183981897
2,Respuesta exitosa de otras SIC´s,1184020692
2,Respuesta exitosa de otras SIC´s,1184322473
2,Respuesta exitosa de otras SIC´s,1184322496
2,Respuesta exitosa de otras SIC´s,1184309674
2,Respuesta exitosa de otras SIC´s,1184309701
2,Respuesta exitosa de otras SIC´s,1184333780
2,Respuesta exitosa de otras SIC´s,1184333737
2,Respuesta exitosa de otras SIC´s,1184342029
2,Respuesta exitosa de otras SIC´s,1184387235
2,Respuesta exitosa de otras SIC´s,1184384258
2,Respuesta exitosa de otras SIC´s,1184381289
2,Respuesta exitosa de otras SIC´s,1184416645
2,Respuesta exitosa de otras SIC´s,1184416555
2,Respuesta exitosa de otras SIC´s,1184468149
2,Respuesta exitosa de otras SIC´s,1185393410
2,Respuesta exitosa de otras SIC´s,1185416330
2,Respuesta exitosa de otras SIC´s,1185427065
2,Respuesta exitosa de otras SIC´s,1185446157
2,Respuesta exitosa de otras SIC´s,1185471886
2,Respuesta exitosa de otras SIC´s,1185471820
2,Respuesta exitosa de otras SIC´s,1185497924
2,Respuesta exitosa de otras SIC´s,1185507089
2,Respuesta exitosa de otras SIC´s,1185513325
2,Respuesta exitosa de otras SIC´s,1185497858
2,Respuesta exitosa de otras SIC´s,1185506798
2,Respuesta exitosa de otras SIC´s,1185502817
2,Respuesta exitosa de otras SIC´s,1185506763
2,Respuesta exitosa de otras SIC´s,1185539624
2,Respuesta exitosa de otras SIC´s,1185539552
2,Respuesta exitosa de otras SIC´s,1185558067
2,Respuesta exitosa de otras SIC´s,1185558052
2,Respuesta exitosa de otras SIC´s,1185558083
2,Respuesta exitosa de otras SIC´s,1185558004
2,Respuesta exitosa de otras SIC´s,1185557936
2,Respuesta exitosa de otras SIC´s,1185557947
